Deal_Id,Deal_Name,Manager_name,Trustee_name,Issuer_name,MvCoverage,NavWithoutIncentive,Deal_closedDate,Reinvestment_endDate,Was,Intex_Asset_Was,Warf_Test_Value,Diversity_Test_Value,Cur_Deal_Balance,Collection_Acc_Principal_bal,Cur_Collat_Balance,DefaultedTot,Inv_value,WAS,WAC,BELOW70,BELOW80,BELOW90,WAPP_ORIGINAL,WAPP_OVERRIDE,WAPP_OVERRIDE2,COUPON,BELOW101,ABOVE100,MOODYSCAA1BELOW,SPCCCBELOW,CAA1ORCCCBELOW,MOODYS_RATING_B3_FV,SP_RATING_BMINUS_FV,BELOW70_ORIG,BELOW80_ORIG,BELOW90_ORIG,BELOW101_ORIG,ABOVE100_ORIG,WTD_AVG_COVID_SCORE,ABOVE100_5_ORIG,ABOVE99_ORIG,WTD_AVG_ENERGY_RATING,PCT_FIXED,PCT_LOANPART,PCT_COV_LITE,PCT_SENIOR_SEC,WAL_LIMIT,PCT_CCC_OR_LESS,PCT_FI_CCC_OR_LESS,PCT_CAA1_OR_LESS,WAS_ALL_ASSET,WAC_FIXED_ASSET,WAC_FLOATING_ASSET,DEAL_SEN_MGT_FEES,DEAL_SUB_MGT_FEES,DEAL_INC_MGT_FEES,DEAL_INC_MGT_FEE_IRR_THRESHOLD,DEAL_INC_MGT_FEE_IRR_BALANCES,DEAL_INC_MGT_FEE_EXCESS_PCTS,DEAL_INC_MGT_FEE_IRR_ORIG_PX,DEAL_LAST_REFI_DATE,WASFL_ALL_ASSET,DEAL_INT_DIV_TEST_ACTUAL,DEAL_INT_DIV_TEST_THRESHOLD,WAL,COLLAT_TYPE,NON_CALL_DATE,YEAR2023,YEAR2024,YEAR2025,YEAR2026,YEAR2027,YEAR2028,YEAR2029,YEAR2030,YEAR2031,YEAR2032,DEFAULTED_SEC_BALANCE,EQUITYNAV90,RECOVERY_RATE_FITCH,RECOVERY_RATE_MOODY,RECOVERY_RATE_SP,ORIG_COLLAT_BALANCE,DEAL_COLLAT_FACTOR,AMENDED_COLLAT_BALANCE,FACTORS_YYYYMMDD,FITCH_RATING_BMINUS_FV,OVERRIDEPERCENT,WARF_TEST_TRIGGER,DIVERSITY_TEST_TRIGGER,FIRST_PAY_DATE,NEXT_PAY_DATE,SP_CC_PER,MOODYS_CC_PER,FITCH_CC_PER,DERIVED_CC_PER,DEFAULTED_WAVG,EQUITYNAV95,UBERSCORE,CONVICTION,PCTSCORE,RANKUB,RANKCONV
CORDAT8,CVC Cordatus Loan Fund VIII,CVC Credit Partners,BNY Mellon Corporate Trustee Services,CVC Cordatus Loan Fund,0.3683103484417627118644067797,0.4603879355522033898305084746,30/03/2017,15/01/2026,3.849561,3.90,2943,56,448625000,3561059.05,426793121.54,0.757728,416410540.327822,3.849561,7.296313,0.0129662391231424,0.0280789447279713,0.0741659176834540,96.9934354288321223,97.5673035281036221,98.0271396678594887,4.535001,0.9973821241167888,0.0412782927626186,0.0753252070,0.0331739850,0.0901211420,0.1900082930,0.2328710430,0.0129662391231424,0.0336343799267501,0.0784829975683211,0.9827380268139829,0.3576214404751018,0.491371,0.0465501677916287,0.6306462348521569,3.663690,7.70,0,0,96.10,5.39,3.10,,6,3.919933,4.756048,7.510116,0.1780,0.267001,0,12,30993101.87,20,4.474554,03/06/2021,3.646251,107.510001,103.950001,4.33,High-Yield Loans,03/12/2022,,1.3147430539,0.4239996543,7.2077059768,7.4680386073,41.1396411326,24.8939554922,5.3688899688,12.1830261140,,6360002.33,50.26197990,90,60,70,400000000,1.066984,425000000,30/08/2024,0,79.92,3076,52,23/10/2017,15/10/2024,69.584450,81.948730,0,81.2617,75.772830,44.40803240,3.255470,3.444280,0.735960,0.577240,0.715450
CORDAT9,CVC Cordatus Loan Fund IX,CVC Credit Partners,BNY Mellon Corporate Trustee Services,CVC Cordatus Loan Fund,0.3616232317713188405797101449,0.4520290397141485507246376812,31/08/2017,20/02/2026,3.843317,3.90,2982,54,449100000,4893084.42,425084745.81,0.679033,413958918.572221,3.843317,7.349359,0.0139813486571368,0.0350406759753683,0.0733191791688772,96.9920028933148322,97.3826801950280033,97.8148060370688840,4.60,0.9976105482965178,0.0431460306463167,0.0726697160,0.0406605690,0.0814047280,0.2294250130,0.2465848720,0.0139813486571368,0.0309821545699187,0.0717206868995175,0.9905531320293603,0.3646554103338362,0.487873,0.0494388934845321,0.6340768241786653,3.623903,6.80,0,0,96.50,5.61,2.50,,5.60,3.894296,4.588956,7.551935,0.1770,0.266001,0,12,31276099.28,20,61.446994,16/09/2021,3.816699,107.790001,104.400001,4.38,High-Yield Loans,16/09/2023,,1.1881430114,0.3289645380,6.6154200632,8.5613144858,41.8275811547,23.8842898859,5.4298463065,12.1644405544,,6459738.76,51.10529260,90,60,70,400000000,1.062713,425000000,08/08/2024,0,80.83,3153,52,20/02/2018,20/11/2024,71.074060,81.036740,0,81.424860,67.903320,45.60237810,3.257660,3.422290,0.760380,0.588620,0.630890
CORDO,CVC Cordatus Opportunity Loan Fund,CVC Credit Partners,BNY Mellon Corporate Trustee Services,CVC Cordatus Opportunity Loan Fund,0,0,12/10/2022,12/10/2024,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6.4280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0.200001,0.30,0,,,,,,0,,,,High-Yield Loans,12/10/2022,,,,,,,,,,,,0,,,,21500000,0,,01/09/2024,0,0,,,20/03/2023,20/12/2024,0,0,0,0,0,0,,,,,
CORDOR,CVC Cordatus Opportunity Loan Fund-R,CVC Credit Partners,BNY Mellon Corporate Trustee Services,CVC Cordatus Opportunity Loan Fund,0.6114969718180266666666666667,0.7643712147725333333333333333,15/03/2024,01/01/1900,4.099394,4.10,0,0,499356307.65,3004999.98,493895563.82,0,487515228.223970,4.099394,7.429008,0.0040494390849174,0.0149829327130724,0.0329069151062941,98.0871180685208407,98.7081609823235201,98.8403711198108003,4.9220,1,0.0195553470561642,0.0373834940,0,0.0373834940,0.2429600210,0,0.0040494390849174,0.0209610698057879,0.0449589734685137,0.9877364822774407,0.3846576129184233,0.233655,0.0424038046384087,0.6380405784224604,3.646591,12.10,0,0,98,,,2.40,3.30,4.164153,4.628932,7.819149,0.15,0.35,0,12,36050590.16,20,100,,4.080603,,,4.36,High-Yield Loans,15/03/2025,,,0.4049439085,6.1192153836,9.2989189060,43.0938681497,24.5243947958,6.9621666034,9.5964922530,,0,82.68616470,90,50,,500000000,0.987791,,02/08/2024,0.1779743770,87.98,,,15/08/2024,15/11/2024,0,90.816210,87.540620,91.259840,0,74.90489910,3.271960,3.420960,0.798580,0.665040,0.621140
CRSWPK,Crosthwaite Park CLO,GSO/Blackstone Debt Funds Management,BNY Mellon Corporate Trustee Services,Crosthwaite Park CLO,0.3578112836259607843137254902,0.4472641045324509803921568627,28/02/2019,15/09/2025,3.840461,3.80,2990,63,516000000,7313316.81,491038663.51,0.85,480497152.521155,3.840461,7.188167,0.0174434425362221,0.0349573383637446,0.0637317049462087,97.0516709545766823,97.8532217983308921,98.4232488889571880,4.331001,0.9986959379218273,0.0310465939301530,0.0662780040,0.0402199990,0.0764095890,0.2727709740,0.2424687840,0.0154069430213939,0.0283183499454047,0.0780197855422434,0.9986959379218273,0.3089530770867913,0.562602,0.0185633954663417,0.6149798381687926,3.649919,7.79,0,1.12,96.94,5.20,3.97,,5.97,3.821074,3.594754,7.495986,0.15,0.35,0.100001,12,31609929.64,30,85,18/05/2021,3.748106,110.22,106.61,4.26,High-Yield Loans,18/11/2022,,0.5800329326,0.1304062078,5.3242896340,11.3928504550,42.1899032083,23.6271677999,5.7995097792,10.9558399832,,2848185.96,49.44389550,98,60,70,500000000,0.982077,,04/09/2024,0,79.59,3105,57,15/09/2019,15/12/2024,75.528940,77.992860,73.381290,80.131380,85,41.78626290,3.297480,3.475370,0.736440,0.808130,0.816260
CYSFTPK,Carysfort Park CLO,GSO/Blackstone Debt Funds Management,Citibank,Carysfort Park CLO,0.5715486156588810289389067524,0.7144357695736012861736334405,07/04/2021,28/07/2025,3.816056,3.8065,2969,63,404100000,-483072.54,402655035.56,0.01,395702024.973739,3.816056,7.292740,0.0128751138869776,0.0223297336577335,0.0458717881034613,97.4689157714710737,98.2732090807383122,98.6972310077591123,4.4860,1,0.0299062278539557,0.0552539210,0.0394577630,0.06146271,0.2751946830,0.2313638880,0.0098948953524420,0.0262071494904416,0.0607157599208940,0.9962747268318305,0.3443806791268531,0.572012,0.0192472447022090,0.6459509720479901,3.723508,5.34,0,1.59,97.67,5.13,4.20,,5.53,3.803678,3.583815,7.501551,0.15,0.35,0,12,22042828.72,20,93.40,,3.804234,111.120001,105.80,4.2539,High-Yield Loans,07/07/2022,,,,5.21271211,11.6645319745,43.5337813511,23.9710726120,6.2206479313,9.3972540210,,430109.87,75.60518520,,60,70,400000000,1.006638,,20/08/2024,0,84.38,3154,54,28/10/2021,28/10/2024,75.883640,78.694490,0,80.492510,1,67.26535320,3.295920,3.473470,0.772140,0.796750,0.814630
DARPK,Dartry Park CLO,GSO/Blackstone Debt Funds Management,U.S. Bank Trustees,Dartry Park CLO,0.3231765539545709349203301977,0.4039706924432136686504127472,16/03/2015,28/04/2025,3.870159,3.84,2991,63,424090000,-3659848.78,404389838.25,0.658057,396702682.149367,3.870159,7.283268,0.0103660079297257,0.0275053087093738,0.0567370035292918,97.2243562278308807,98.0990728814388055,98.6336792369594366,4.4860,0.9986544185374322,0.0282420248971229,0.0588138620,0.0410156110,0.0649960150,0.2607166150,0.2472251170,0.0075222173810397,0.0297711902754520,0.0703426866587442,0.9936063445827697,0.3390743980199408,0.363772,0.0208598942953285,0.6061505612276596,3.687196,8.54,0,1.98,96.63,5.66,4.15,,5.95,3.853982,3.678390,7.615367,0.15,0.35,0.100001,12,33585584.71,30,69.695577,16/03/2021,3.799941,110.730001,106.10,4.2695,High-Yield Loans,16/06/2022,,0.3616559720,0.1345581463,5.2329776242,12.5154507415,46.8633627245,21.1408175092,5.6625518211,8.0886254614,,1892609.87,43.62219450,,60,70,400000000,1.010975,,17/07/2024,0,84.72,3160,50,28/10/2015,28/10/2024,77.885180,80.079790,0,81.6410,65.805750,37.72520860,3.257630,3.4211,0.7236,0.586990,0.624390
DEERPK,Deer Park CLO,GSO/Blackstone Debt Funds Management,Citibank (London),DEER PARK CLO,0.5102523848631016794322254234,0.6378154810788770992902817792,17/09/2020,15/04/2026,3.827660,3.8125,0,0,354862000,-553442.18,351701977.59,0,345106946.402467,3.827660,7.222202,0.0139412499571325,0.0234605318302157,0.0527624488413671,97.3249581472106843,98.1248239673851872,98.4554180880848825,4.695001,1,0.0354967185727732,0.0566879450,0.0422848280,0.0638243810,0.2902081080,0.2418625170,0.0110979335593903,0.0350823982126816,0.0635386179888099,0.9950425574176539,0.3498914522836590,0.661868,0.0226684604238821,0.6451819397630018,3.690877,7.62,0,1.14,97.99,5.69,4.23,5.68,,3.821771,3.750267,7.508121,0.15,0.35,0,12,5432476.32,20,55.647502,27/10/2021,3.789059,111.16,105.790001,4.2906,High-Yield Loans,15/10/2023,,,,5.9043116596,11.9054800365,41.5806996202,23.0991000468,6.0420473452,11.4683612917,,0,67.65411480,100,50,60,350000000,1.004864,,19/08/2024,0.1824965890,82.29,,,15/04/2021,15/10/2024,71.303410,76.573730,74.8159,78.580060,0,59.62968470,3.330550,3.542990,0.744440,0.920330,0.930080
DLNPK,Dillon's Park CLO,GSO/Blackstone Debt Funds Management,Citibank,Dillon's Park CLO,0.4851565120857271037620970326,0.6064456401071588797026212908,29/09/2021,15/04/2026,3.884842,3.8357,3164,61,404206000,-2863569.31,403919194.38,0.85,394788311.955184,3.884842,7.271710,0.0182199865775044,0.0338419230633048,0.0749653659972226,96.7661788925764246,97.7394284433510164,98.3304290858138496,4.705001,0.9988640292256863,0.0283691405593856,0.0861068190,0.05323045,0.0944624510,0.3442287130,0.2424662610,0.0145063725159037,0.0504046417780439,0.0890523420042280,0.9982450935487529,0.3183621625542815,0.350911,0.0163617884268766,0.6340733608441794,3.699215,8.08,0,2.18,97.12,5.61,5.25,7.48,,3.884594,3.881746,7.567170,0.15,0.35,0,12,23318189.22,20,90,,3.862085,110.530001,105.80,4.2757,High-Yield Loans,29/09/2023,,0.5002650798,0.1135970774,5.4268645375,9.6605094071,46.5870411677,22.7149449634,5.9131512026,9.0836265645,,2000000,63.54864440,100,,70,400000000,1.009798,,19/08/2024,0.1922041410,83.47,,,15/04/2022,15/10/2024,73.930970,78.522350,76.313250,81.023960,85,54.37602770,3.261920,3.438110,0.750840,0.604880,0.689430
DRYDN103,Dryden 103 Euro CLO 2021,PGIM,BNY Mellon Corporate Trustee Services,Dryden High Yield,1.0183991528678661710037174721,1.2729989410848327137546468401,08/12/2022,19/01/2028,4.202490,4.06,2886,53,382900000,-6797578.43,407318820.68,0,397041249.945182,4.202490,7.223079,0.0096281458181894,0.0253406532572405,0.0574756770652447,97.0071444574631532,97.4767748976484638,97.9196313048650212,5.878001,1,0.0950014550896495,0.0356517710,0.0271328610,0.0498954660,0.3602458530,0.3030499210,0.0096281458181894,0.0214125263974777,0.0762875686621219,0.9945988255678262,0.3789651065038039,0.2487,0.0425956256355525,0.6441416688086832,3.689271,15.26,0,2.57,94.16,5.50,2.76,4.17,,4.103217,3.540699,7.872942,0.15,0.35,0,12,25895332.50,20,94.09,,3.980394,112.390001,108.35,4.78,High-Yield Loans,08/12/2024,,,1.3043836254,2.2832237372,7.4606451107,33.0319947812,27.1147307546,4.0103720159,23.0085797935,1.7860701815,0,144.57454520,100,60,70,400000000,1.018298,,30/08/2024,0.22230042,70.30,3108,53,19/07/2023,19/10/2024,90.279780,83.973660,83.960540,87.250460,0,125.53260750,3.157260,3.224780,0.707740,0.159350,0.173980
DRYDN27R,Dryden 27 R Euro CLO 2017,PGIM,U.S. Bank Trustees,Dryden High Yield,0.2051945765603582089552238806,0.2564932207004477611940298507,24/05/2017,15/04/2023,4.045160,4.05,2948,53,463367998.47,22250418.11,421857871.64,0.543338,406247112.410852,4.045160,6.927422,0.0289092013919022,0.0468797087822903,0.0869353956047470,95.5956704566045916,96.2995216447396952,96.8460467435561729,4.3450,1,0.0370928329467168,0.0665690430,0.03559152,0.0713099760,0.3265405150,0.2989889680,0.0289092013919022,0.0399872804658613,0.1102212096676950,0.9895598008095047,0.2662201298351954,0.493877,0.0139958991094482,0.5263510801559403,3.540948,19.73,0,0.97,90.47,3.75,2.70,,4.42,4.037980,4.011569,7.720108,0.15,0.35,0,12,22206613.61,20,100,23/03/2021,4.033154,0,0,3.85,High-Yield Loans,23/12/2021,,1.1320951868,0.8735169468,12.9279605257,22.0464164574,31.9365371840,22.1526983239,2.3892061136,6.1978516030,0.3437176588,8347501.26,33.177896,100,60,70,466000000,0.905275,,30/08/2024,0,57.38,3190,56,15/02/2018,15/10/2024,64.924820,84.081350,0,84.8763,54.3338,24.76568220,3.141210,3.245460,0.633970,0.126830,0.201630
DRYDN29,Dryden 29 Euro CLO 2013,PGIM,U.S. Bank Trustees,Dryden High Yield,0.1538231649279080459770114943,0.1922789561598850574712643678,19/12/2013,15/07/2022,3.936393,3.94,3129,41,355006530.30,53830022.85,277166062.27,0.503407,266040642.042956,3.936393,6.676511,0.0254796766680637,0.0383780812227939,0.0948866357396260,95.2114058639640391,95.9860092036945617,96.4938351054023870,4.4350,1,0.0167377613334233,0.1031910840,0.0606226160,0.1149169070,0.2912881730,0.2888372750,0.0254796766680637,0.0347701358927994,0.1324605897248547,0.9997113643736004,0.2559483250185730,1.089472,0.0164341909781248,0.4932596799561264,3.600716,21.75,0,1.47,91.17,4.02,3.90,,6.60,3.963868,4.040596,7.620381,0.15,0.35,0,12,0,20,97.50,16/01/2018,3.976549,0,0,2.98,High-Yield Loans,15/01/2020,,1.8260929778,1.7882109734,26.3520975807,36.7049969310,26.2178640649,4.7257611963,,2.3849762759,,6781567.31,23.55364330,100,60,70,400000000,0.692915,,30/08/2024,0,67.10,2966,58,15/07/2014,15/10/2024,69.203760,82.658430,0,84.335220,50.334540,18.78060860,3.209130,3.320580,0.624140,0.315450,0.352850
DRYDN32,Dryden 32 Euro CLO 2014,PGIM,U.S. Bank Trustees,Dryden High Yield,0.1575656673907021546261089987,0.1969570842383776932826362484,23/07/2014,15/11/2022,4.076221,4.07,3114,46,284077012.19,3193520.57,261014666.40,0.445995,249203448.593204,4.076221,6.798977,0.0303136420229909,0.0556378894730185,0.1049837535106418,94.9964560415631878,95.4748834719120596,96.1485593327172132,4.4120,1,0.0185547337120823,0.0973769130,0.0007138060,0.0980907190,0.2959091680,0,0.0303136420229909,0.0390679393638855,0.12814241383947,0.9843266198929579,0.2674020259958848,0.784529,0.0236231249570886,0.48081289274249,3.531797,24.28,0,1.03,88.90,2.50,,4.26,6.98,4.069572,4.050094,7.737387,0.15,0.35,0,12,0,20,95,23/08/2018,4.081202,0,0,3.30,High-Yield Loans,15/08/2020,,0.8777546379,2.6574422180,20.0365359354,23.8658143005,38.9229492738,12.7295930793,0.9099105551,,,5288370.13,27.66742090,100,60,45,402300000,0.648806,,30/08/2024,0.1457512070,54.44,3057,60,23/02/2015,15/11/2024,99.7590,84.6997,83.977240,85.338190,44.591730,21.15673970,3.086540,3.096470,0.566560,0.039020,0.034150
DRYDN35,Dryden 35 Euro CLO 2014,PGIM,Deutsche Trustee Company,Dryden High Yield,0.2175369667916617336152219873,0.2719212084895771670190274841,31/03/2015,17/07/2024,4.220105,4.18,3162,55,441500000,7825420.48,416015381.43,0.221659,399236452.681557,4.220105,7.086902,0.0293864614043292,0.0499818537442677,0.0761825353934246,95.2470581177875368,95.9667527935326418,96.4956020259797825,4.642001,1,0.0253596392607786,0.0600913330,0.0331743270,0.0682641080,0.3031195960,0.2764906590,0.0236775378740592,0.0475780964683645,0.1098001325407388,0.9862985835273519,0.3189610293107090,0.347714,0.0384000224825533,0.5409260250101229,3.612824,19.72,0,1.73,91.32,3.92,3.28,,4.84,4.202659,4.137788,7.880041,0.15,0.35,0,12,12025483.02,20,95,31/01/2020,3.933545,106.420001,104.30,4.15,High-Yield Loans,17/01/2022,,0.0999506313,0.5067033802,6.6944833805,14.8708465075,40.3771936227,25.1135382593,4.5923782756,5.7137310448,2.0311748981,4683251.21,36.12313840,,60,70,425000000,0.978860,,30/08/2024,0,73.95,3174,58,16/11/2015,17/10/2024,80.276730,76.5121,0,80.104950,22.165910,25.19599290,3.090230,3.155910,0.714480,0.042280,0.076420
DRYDN39,Dryden 39 Euro CLO 2015,PGIM,U.S. Bank Trustees,Dryden High Yield,0.4327761688884517647058823529,0.5409702111105647058823529412,09/09/2015,15/10/2026,4.156350,4.17,2940,55,502506671.40,-2356872.21,504578164.60,0.2138,485354777.582199,4.156350,7.093186,0.0304704591451915,0.0463312326813280,0.0757624800318202,95.5537947147382763,96.1902063211080141,96.6249503122462384,4.6350,0.9994745186601362,0.0932816841515777,0.06547330,0.0447448670,0.0728435860,0.3386607280,0.2899477140,0.0248717230361102,0.0463691444487053,0.1067291886534402,0.9939253288686603,0.3124858699840774,0.292641,0.0317396739169161,0.5713815645957502,3.609182,16.35,,2.66,91.20,6.25,3.68,,5.78,4.050265,3.529432,7.819059,0.15,0.35,0,12,0,20,95,15/03/2022,3.948986,108.170001,103.80,4.65,High-Yield Loans,15/09/2023,,,1.6904553146,6.5002880467,8.4757343739,31.6666956143,24.3638762941,4.0875728375,21.2471988111,1.9681787078,3734805.26,66.828602,100,60,70,400000000,1.261445,500000000,30/08/2024,0.0113064740,54.64,3154,52,15/04/2016,15/10/2024,70.801640,79.721230,0,80.985860,21.38,52.03856650,3.174750,3.238550,0.663380,0.204880,0.1935
DRYDN44,Dryden 44 Euro CLO 2015,PGIM,BNY Mellon Corporate Trustee Services,Dryden High Yield,0.2761893358631152073732718894,0.3452366698288940092165898618,22/06/2016,15/04/2025,4.143104,4.20,2955,56,411900000,-6667385.97,405557173.48,0.392499,390150657.440574,4.143104,7.032270,0.0240217729027593,0.0541266472709352,0.0808462713754134,95.6368231452816330,96.2109807248726262,96.7212876484647257,4.565001,0.9994830024181310,0.0926791020812693,0.0574036230,0.0432697710,0.0669665280,0.3456509310,0.3057662020,0.0185349326775634,0.0479616582538612,0.1142692969573040,0.9940578120831059,0.3306677931185324,0.253278,0.0325749404706540,0.5773590756449915,3.646817,17.38,0,2.67,90.71,5.25,4.33,,5.67,3.993832,3.273123,7.810858,0.15,0.35,0,12,5428274.52,20,95,24/03/2021,3.899056,108.010001,105.05,4.71,High-Yield Loans,24/06/2022,,0.0146529278,1.3254283247,5.0261924934,5.9645241144,34.0708019770,26.8734926286,3.9205323046,20.6273702157,2.1770050137,382627.31,45.30654770,100,60,70,400000000,1.013893,,30/08/2024,0,65.18,3177,56,15/01/2017,15/10/2024,78.284120,77.283470,0,79.083990,39.249880,32.80865770,3.116610,3.205750,0.665740,0.069920,0.139840
DRYDN46,Dryden 46 Euro CLO 2016,PGIM,U.S. Bank Trustees,Dryden High Yield,0.2266898736621844391055257808,0.283362342077730548881907226,28/10/2016,15/07/2025,4.145719,4.19,2924,54,471480000,-6673190.24,457155932.77,0.276234,439375926.569826,4.145719,7.115743,0.0307234410475569,0.0501325733894183,0.0817209564439708,95.5837142272156277,96.1107348881447614,96.5424434493499746,4.5050,0.9994739614806202,0.0860940036838625,0.0611405820,0.0384310760,0.06868910,0.3377592630,0.29275907,0.0252548474872547,0.0485969923115431,0.1109032858062191,0.9940053678984436,0.3314122273159360,0.321550,0.0400639701185169,0.5956056294625171,3.626704,16.52,0,1.88,91.02,5.25,3.40,,5.50,4.056654,3.613554,7.819696,0.15,0.35,0,12,23542260.16,20,90,15/04/2021,3.894659,107.16,104.32,4.77,High-Yield Loans,15/07/2022,,0.0606003292,0.6979503931,5.3645245970,7.6548838835,30.0189729243,27.7041845684,4.7430205857,21.4258043654,2.3300583535,2426754.80,37.47709680,100,60,70,450000000,1.015903,,30/08/2024,0.0095700390,50.32,3164,56,15/07/2017,15/10/2024,71.856060,79.248010,0,80.596760,27.623360,27.14258980,3.134690,3.216270,0.675880,0.108940,0.165850
DRYDN48,Dryden 48 Euro CLO 2016,PGIM,U.S. Bank Trustees,Dryden High Yield,0.1393872508541581395348837209,0.1742340635676976744186046512,25/01/2017,15/04/2024,4.106339,4.07,3196,58,416652098.39,2336433.04,397367069.37,0.521892,378807730.083411,4.106339,6.985891,0.0375556104426570,0.0639040444399672,0.1062729256023956,94.6634181022329893,95.3294219071991441,95.9183055320095661,4.695001,1,0.0251615376328284,0.0739120840,0.0490341110,0.08133030,0.3399542460,0.29626341,0.0330887078308877,0.0580530311597622,0.1297272784625263,0.9937142357720784,0.2679497145518584,0.306082,0.0161129499738143,0.5233047858738823,3.571925,19.89,0,1.42,90.02,3.75,4.06,,,4.070048,3.932536,7.791706,0.15,0.35,0,12,23610022.15,20,100,15/10/2019,4.061220,0,0,4.16,High-Yield Loans,15/10/2021,,1.1184141824,1.5346012466,5.6321143082,14.1992551621,43.1962882888,21.5884530356,3.5357736166,6.7489991238,2.4461010359,8078765.61,28.04053740,100,60,70,400000000,0.993419,,30/08/2024,0,56,3308,59,15/08/2017,15/10/2024,66.378250,78.561570,0,79.450890,52.189240,15.75634860,3.145660,3.250070,0.654830,0.138210,0.216260
DRYDN51,Dryden 51 Euro CLO 2017,PGIM,U.S. Bank Trustees,Dryden High Yield,0,0,17/05/2017,15/07/2021,0,0,0,0,45250000,0,0,0,0,,0,0,0,0,0,0,0,1.340001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0.15,0.35,0,12,0,20,95,,0,0,0,,High-Yield Loans,15/07/2019,,,,,,,,,,,0,0,,,,400000000,0,,30/06/2024,0,0,,,15/01/2018,15/10/2024,0,0,0,0,0,0,,,,,
DRYDN52,Dryden 52 Euro CLO 2017,PGIM,U.S. Bank Trustees,Dryden High Yield,0.1637521040899775280898876404,0.2046901301124719101123595506,25/07/2017,15/08/2023,4.002045,4.01,2974,52,389909552.90,4251963.50,365100932.67,0.453618,350266300.190005,4.002045,6.968047,0.0355760805512379,0.0521221900224515,0.0970587381983748,95.4494716755130167,95.9368407055239090,96.4207777313082368,4.402001,1,0.0571006278114420,0.07966453,0.0500588170,0.0826773960,0.3167946590,0.3009202890,0.0321523697958073,0.0495221967738503,0.1166670141281181,0.9851367444604562,0.2671480851520006,0.628705,0.0206835638703382,0.5563679425426213,3.564805,19.71,0,1.49,89.95,3,4,,6.41,4.052841,4.248855,7.672706,0.15,0.35,0,12,23722034.32,20,66.669866,02/07/2021,4.062138,0,0,3.73,High-Yield Loans,02/01/2023,,0.6410184501,0.8216905879,15.4282793249,23.9514730544,31.90328121,18.7581179098,1.0887400289,6.8596057087,0.5477937253,5264475.28,28.44787480,100,60,70,400000000,0.912753,,30/08/2024,0,57.34,3113,54,15/02/2018,15/11/2024,69.202370,79.760060,99,80.357370,45.361830,21.09685430,3.143950,3.314710,0.599740,0.133330,0.339840
DRYDN56,Dryden 56 Euro CLO 2017,PGIM,U.S. Bank Trustees,Dryden High Yield,0.2436171712084698512137823023,0.3045214640105873140172278778,20/12/2017,15/01/2022,3.921567,3.93,3138,43,481180376.90,71735331.85,377768901.89,0.506804,365038740.527076,3.921567,6.888061,0.0243417475975235,0.0331169537709667,0.0741544724032287,96.0262432916580750,96.6301722306123518,97.1489938957279213,4.495001,1,0.0080450829191995,0.0870749060,0.0577876950,0.09766339,0.3196159370,0.2863205660,0.0243417475975235,0.0292786282954033,0.0930901893566663,1,0.2745321668118636,1.025632,0.0363661485402001,0.5709567044849161,3.5969,21.04,0,1.62,91.92,1.81,3.53,,4.90,4.137345,4.771503,7.608241,0.15,0.35,0,12,30142182.53,20,95,,4.124369,0,0,2.93,High-Yield Loans,15/01/2020,,2.5589952909,1.9206148716,28.9319928541,33.3566325046,27.2353818155,3.4311854801,,2.5651971831,,10781916.13,34.50515210,100,60,70,600000000,0.629616,,30/08/2024,0,61.10,3097,,15/07/2018,15/10/2024,70.081030,84.790250,0,87.039950,50.677150,30.99433190,3.192730,3.281410,0.676640,0.247150,0.278050
DRYDN59,Dryden 59 Euro CLO 2017,PGIM,U.S. Bank,Dryden High Yield,0.2236754808202962962962962963,0.2795943510253703703703703704,26/04/2018,15/11/2022,4.0449,4.02,3191,55,443980066.41,25017247.44,400480035.16,0.548030,383951104.429834,4.0449,6.922894,0.0299489623626510,0.0489211940170066,0.1009652669797773,95.3244396883812938,95.8727204157889287,96.4943434865454280,4.2920,0.9994149135801329,0.0256281255216618,0.0804468980,0,0.0804468980,0.2945415120,0,0.0249549556097277,0.0475403317730771,0.1246710180947039,0.9848833062113038,0.2654371311856534,0.535141,0.0276017106710044,0.5295591078972777,3.518807,19.34,0,1.48,91.14,4.50,,4.59,5.45,4.065095,4.134297,7.736676,0.15,0.35,0,12,11823712.21,20,100,,4.075309,0,0,3.60,High-Yield Loans,26/10/2019,,2.1784086556,1.5605475633,11.1919898334,25.3251104739,35.2983410505,19.8455194797,1.2485016882,3.3515812554,,8976539.42,36.11901270,100,60,41,475000000,0.843116,,30/08/2024,0.1705318370,60.86,3231,65,15/11/2018,15/11/2024,0,81.903680,79.051880,81.943950,54.802990,28.07446490,3.12,3.177670,0.641820,0.071540,0.104070
