deal_id,asset_name,face_value,mark_value,spread,industry,issuer,maturity_date,loanx_id,type
JUBIL19,Europa University Education Group S.L.U. - Facility B-x4,"1,497,616",98.375,3,Services: Consumer,Samarinda Investments SL,29/05/2026,LX179037,Loan
JUBIL19,Europa University Education Group S.L.U. - Facility B-x5,"731,210",98.375,3,Services: Consumer,Samarinda Investments SL,29/05/2026,LX179037,Loan
JUBIL19,SCUR-Alpha 1503 Gmbh - Facility B1 (Eur) Loan-x2,"717,391",92.063,5.5,"Chemicals, Plastics & Rubber",Scur-Alpha 1503,29/03/2030,LX211802,Loan
JUBIL19,Seine Holdco SAS - Facility B,"1,000,000",96.833,4,High Tech Industries,Seine Holdco,30/11/2027,LX190959,Loan
JUBIL19,Shilton Bidco Limited - Term Loan B3,"2,000,000",99.875,5,Services: Consumer,WP Midco3,13/01/2027,LX210784,Loan
JUBIL19,Springer Nature Deutschland GmbH - Term Loan B17-x3,"826,151",98.813,2.75,"Media: Advertising, Printing & Publishing",Springer Science Business Media GmbH,14/08/2026,LX192537,Loan
JUBIL19,Stage Entertainment B V - Facility B2,"2,500,000",98.125,3.25,"Hotel, Gaming & Leisure",Stage Entertainment B.V.,02/06/2026,LX185784,Loan
JUBIL19,Stars Group Holdings BV - 2021 Refinancing Euro Term Loan,"2,193,368",99.438,2.5,"Hotel, Gaming & Leisure",Amaya Hldgs BV,21/07/2026,LX174019,Loan
JUBIL19,Stiga SPA - Facility B,"4,217,420",96,4.25,"Home and Office Furnishings, Housewares, and Durab",Global Garden Products,30/08/2024,LX168343,Loan
JUBIL19,Summer (BC) Bidco B LLC - ADDITIONAL B3 LOAN-x1,"392,124",97.418,4.25,Services: Business,Summer (BC) Holdco B,04/12/2026,LX196478,Loan
JUBIL19,Summer (BC) Bidco B LLC - ADDITIONAL B3 LOAN-x2,"1,607,876",97.418,4.25,Services: Business,Summer (BC) Holdco B,04/12/2026,LX196478,Loan
JUBIL19,Sunrise Bidco Sarl - Senior Facility B Loan,"1,000,000",96.875,3.5,Healthcare & Pharmaceuticals,Sunrise Bidco,27/07/2028,LX194166,Loan
JUBIL19,Synlab Bondco PLC - Incremental Facility Loan,"1,500,000",98.4,2.5,Healthcare & Pharmaceuticals,Synlab Bondco,01/07/2027,LX191037,Loan
JUBIL19,TCG AcquisitionCo BV - Facility B Loan,"1,000,000",97.438,4.425,Construction & Building,TCG AcquisitionCo B.V.,14/09/2028,LX198388,Loan
JUBIL19,Takecare Bidco - Total Senior Facility B-x1,"754,717",98.482,3.925,Healthcare & Pharmaceuticals,Sante Cie,19/06/2028,LX194960,Loan
JUBIL19,Takecare Bidco - Total Senior Facility B-x2,"245,283",98.482,3.925,Healthcare & Pharmaceuticals,Sante Cie,19/06/2028,LX194960,Loan
JUBIL19,Signature Foods BV - Facility B Loan,"1,000,000",96.075,3.5,"Beverage, Food & Tobacco",PHM SF,08/03/2028,LX192171,Loan
JUBIL19,Sirona Bidco - Facility B,"4,000,000",95.75,4,"Chemicals, Plastics & Rubber",Sirona Bidco,18/12/2028,LX199218,Loan
JUBIL19,Sitel Group - Initial Euro Term Loan,"3,000,000",95.55,3.75,Services: Business,Sitel Worldwide,28/08/2028,LX196483,Loan
JUBIL19,Spa Holdings 3 Oy - Facility B (EUR) Loan,"4,500,000",96.764,3.75,Forest Products & Paper,Spa Holdings 3 Oy,04/02/2028,LX193267,Loan
JUBIL19,Springer Nature Deutschland GmbH - Term Loan B17-x1,"1,376,579",98.813,2.75,"Media: Advertising, Printing & Publishing",Springer Science Business Media GmbH,14/08/2026,LX192537,Loan
JUBIL19,Springer Nature Deutschland GmbH - Term Loan B17-x2,"1,701,122",98.813,2.75,"Media: Advertising, Printing & Publishing",Springer Science Business Media GmbH,14/08/2026,LX192537,Loan
JUBIL19,Ineos US Finance LLC - 2027-II EURO TERM LOAN-x2,"533,333",98.2,4,"Chemicals, Plastics & Rubber",Ineos Hldgs Ltd,08/11/2027,LX209043,Loan
JUBIL19,Infinitas Learning Finco B.V. - Term Loan B-x1,"2,889,839",98.542,4.45,Media: Diversified & Production,Infinitas,29/09/2028,LX196389,Loan
JUBIL19,The Education Group SAS - Facility B1 Loan,"1,000,000",97.063,4.25,Services: Consumer,Education Group Sas The,29/09/2028,LX199277,Loan
JUBIL19,Timber Servicios Empresariales SA - Facility B,"1,000,000",91.144,4.85,Construction & Building,Timber Servicios Empresariales,30/03/2029,LX202736,Loan
JUBIL19,UPC Broadband Holding BV - Facility AU,"1,500,000",96.896,2.5,Telecommunications,UPC Broadband,30/04/2029,LX185532,Loan
JUBIL19,UPC Broadband Holding BV - Facility AY,"4,500,000",97.25,2.925,Telecommunications,UPC Broadband,31/01/2029,LX194310,Loan
JUBIL19,Techem Verwaltungsgesellschaft 675 mbH - New Facility B4,"2,000,000",99.203,2.375,Energy: Electricity,Techem Verwaltungsgesellschaft 675 MBH,15/07/2025,LX185306,Loan
JUBIL19,BCP V Modular Services Holding IV Limited - Facility B Loan,"5,000,000",92.625,4.425,Construction & Building,Bcp V Modular Services Finance,15/12/2028,LX198943,Loan
JUBIL19,BMC Software (Boxer/ Bladelogic) - 2021 Replacement EURO TL,"998,028",99.487,4,High Tech Industries,BMC Software Inc,02/10/2025,LX192760,Loan
JUBIL19,BME Group Holding BV - Facility B,"2,000,000",95.875,3.5,Construction & Building,BME Group Holding B.V.,30/10/2026,LX193257,Loan
JUBIL19,Infinitas Learning Finco B.V. - Term Loan B-x2,"110,161",98.542,4.45,Media: Diversified & Production,Infinitas,29/09/2028,LX196389,Loan
JUBIL19,Inspired Finco Holdings Limited - Facility B2,"1,000,000",98.276,3,Services: Consumer,Inspired Education,28/05/2026,LX183759,Loan
JUBIL19,Ion Trading Finance Limited - Initial Euro Term Loan,"7,348,661",95.111,4.25,High Tech Industries,ION TRADING Tech Sa rl,01/04/2028,LX193675,Loan
JUBIL19,KRONOSNET CX BIDCO 2022 SL - Term Loan B,"3,000,000",94.3,5.75,Services: Business,Kronosnet CX Bidco 2022 SL,27/09/2029,LX208098,Loan
JUBIL19,Unique BidCo AB - Cov-Lite Term Loan,"1,000,000",95.05,5.25,Services: Business,Unique Bidco AB,11/03/2029,LX204697,Loan
JUBIL19,VMED 02 UK 4 Holdco Limited - Facility R Advance,"3,000,000",97.825,3.25,Telecommunications,Virgin Media Invt Hldgs Ltd,31/01/2029,LX189822,Loan
JUBIL19,Verisure Holding AB (Publ) - New Facility B Loan,"7,184,566",97.359,3,Services: Consumer,Verisure Holding,27/03/2028,LX191968,Loan
JUBIL19,Virgin Media Ireland Limited - Facility B1 Loan,"5,000,000",97.443,3.4625,Telecommunications,Virgin Media Invt Hldgs Ltd,15/07/2029,LX195575,Loan
JUBIL19,Virgin Media SFA Finance Limited - O Facility,"3,500,000",95.802,2.5,Telecommunications,Virgin Media Invt Hldgs Ltd,31/01/2029,LX183233,Loan
JUBIL19,Vivalto Sante Investissement - Euro Term Loan,"1,500,000",97.125,3.3,Healthcare & Pharmaceuticals,Vivalto Sante Investissement,21/07/2028,LX196308,Loan
JUBIL19,Kapla Holding Sas - 3.375% - 12/2026,"1,633,000",88.182,0,Services: Business,Kapla,15/12/2026,,Bond
JUBIL19,Kapla Holding Sas - Float - 12/2026,"3,066,000",97.726,3.25,Services: Business,Kapla,15/12/2026,,Bond
JUBIL19,Kleopatra Finco S.à r.l. - Facility B (EUR) Loan-x1,"2,802,639",90.833,4.725,"Containers, Packaging & Glass",Kleopatra Finco,12/02/2026,LX192334,Loan
JUBIL19,Kleopatra Finco S.à r.l. - Facility B (EUR) Loan-x2,"1,697,361",90.833,4.725,"Containers, Packaging & Glass",Kleopatra Finco,12/02/2026,LX192334,Loan
JUBIL19,LABL Inc - Initial Euro Term Loan,"1,661,507",94.333,5,Forest Products & Paper,LABL,29/10/2028,LX199390,Loan
JUBIL19,LION/POLARIS LUX - EURIBOR 4.0% - 07/2026,"845,000",98.575,4,"Beverage, Food & Tobacco",Lion/Polaris Lux,01/07/2026,,Bond
JUBIL19,LSF10 XL Bidco S.C.A. - Facility B4-x1,"3,392,267",83.307,4.175,Construction & Building,Xella International,12/04/2028,LX193640,Loan
JUBIL19,LSF10 XL Bidco S.C.A. - Facility B4-x2,"1,052,031",83.307,4.175,Construction & Building,Xella International,12/04/2028,LX193640,Loan
JUBIL19,LSF10 XL Bidco S.C.A. - Facility B4-x3,"367,808",83.307,4.175,Construction & Building,Xella International,12/04/2028,LX193640,Loan
JUBIL19,LSF10 XL Bidco S.C.A. - Facility B4-x4,"92,218",83.307,4.175,Construction & Building,Xella International,12/04/2028,LX193640,Loan
JUBIL19,WP/AP Telecom Holdings III B.V. - Term Loan Facility B,"1,000,000",98.698,3.9,Telecommunications,WP/AP Telecom Holdings IV B.V.,30/03/2029,LX200389,Loan
JUBIL19,WSOF I New Finco BV - Facility B Loan-x1,"425,462",96.55,2.75,"Beverage, Food & Tobacco",United Petfood,24/04/2028,LX193386,Loan
JUBIL19,WSOF I New Finco BV - Facility B Loan-x2,"574,538",96.55,2.75,"Beverage, Food & Tobacco",United Petfood,24/04/2028,LX193386,Loan
JUBIL19,Weener Plastics Group BV - Facility B,"2,000,000",99.042,3.5,"Containers, Packaging & Glass",Weener Plastics,16/05/2025,LX174175,Loan
JUBIL19,Winterfell Financing Sarl - Term Loan,"6,000,000",91.989,2.925,Construction & Building,Winterfell Financing,04/05/2028,LX192684,Loan
JUBIL19,Ziggo BV - Term Loan H,"6,000,000",94.509,3,Telecommunications,Ziggo BV,31/01/2029,LX183461,Loan
JUBIL19,Loire Finco Luxembourg Sarl - Facility B (Euro) Loan,"4,000,000",97.403,3.25,Healthcare & Pharmaceuticals,LGC Science Holdings Limited,21/04/2027,LX185225,Loan
JUBIL19,Lorca Holdco Limited - Facility B-x1,"471,954",98.965,4.2,Telecommunications,Lorca Finco,17/09/2027,LX189018,Loan
JUBIL19,Lorca Holdco Limited - Facility B-x2,"1,285,959",98.965,4.2,Telecommunications,Lorca Finco,17/09/2027,LX189018,Loan
JUBIL19,Lorca Holdco Limited - Facility B-x3,"713,596",98.965,4.2,Telecommunications,Lorca Finco,17/09/2027,LX189018,Loan
JUBIL19,Lorca Holdco Limited - Facility B-x4,"1,528,490",98.965,4.2,Telecommunications,Lorca Finco,17/09/2027,LX189018,Loan
JUBIL19,Lorca Holdco Ltd - Facility B2 Loan-x1,"1,831,360",98.385,3.7,Telecommunications,Lorca Finco,17/09/2027,LX198908,Loan
JUBIL19,Lorca Holdco Ltd - Facility B2 Loan-x2,"338,703",98.385,3.7,Telecommunications,Lorca Finco,17/09/2027,LX198908,Loan
JUBIL19,Lorca Holdco Ltd - Facility B2 Loan-x3,"1,368,640",98.385,3.7,Telecommunications,Lorca Finco,17/09/2027,LX198908,Loan
JUBIL19,Antigua Bidco Limited - Euro Term Loan,"4,600,000",98.219,4,Healthcare & Pharmaceuticals,Antigua Bidco Limited,07/08/2026,LX182838,Loan
JUBIL19,Artisan Newco BV - Facility B,"1,000,000",98.219,4.5,"Beverage, Food & Tobacco",Artisan Newco B.V.,12/02/2029,LX202350,Loan
HENLEY3,Eagle Bidco Limited - Eagle Bidco T/L B (EUR) (Busy Bees)-x3,"945,455",95.194,3.5,Services: Business,Eagle Bidco,20/03/2028,LX193172,Loan
HENLEY3,Clarios Global LP - Clarios Global (Power Solutions) EUR T/L B (02/21),"1,259,259",99.25,3.25,Automobile,Panther BF Aggregator 2 LP,30/04/2026,LX192924,Loan
HENLEY3,Clay Holdco B.V - CRH Europe Distribution 10/19-x1,"1,000,000",95.875,3.5,Construction & Building,BME Group Holding B.V.,30/10/2026,LX193257,Loan
HENLEY3,Clay Holdco B.V - CRH Europe Distribution 10/19-x2,"1,000,000",95.875,3.5,Construction & Building,BME Group Holding B.V.,30/10/2026,LX193257,Loan
HENLEY3,Clay Holdco B.V - CRH Europe Distribution 10/19-x3,"2,000,000",95.875,3.5,Construction & Building,BME Group Holding B.V.,30/10/2026,LX193257,Loan
HENLEY3,Cobham Ultra SeniorCo S.a r.l. - Cobham Ultra T/L B (EUR)-x1,"1,000,000",96.568,3.25,Aerospace & Defense,Cobham Ultra Seniorco SA RL,03/08/2029,LX200269,Loan
HENLEY3,Cobham Ultra SeniorCo S.a r.l. - Cobham Ultra T/L B (EUR)-x2,"3,000,000",96.568,3.25,Aerospace & Defense,Cobham Ultra Seniorco SA RL,03/08/2029,LX200269,Loan
HENLEY3,Roar BidCo AB - Roar Bidco T/L B (Recipharm)-x1,"466,368",95.042,2.95,Healthcare & Pharmaceuticals,Recipharm AB publ,17/02/2028,LX193550,Loan
HENLEY3,Roar BidCo AB - Roar Bidco T/L B (Recipharm)-x2,"1,533,632",95.042,2.95,Healthcare & Pharmaceuticals,Recipharm AB publ,17/02/2028,LX193550,Loan
HENLEY3,Rodenstock GmbH - Rodenstock EUR T/L B (4/21) (Iris HoldCo)-x1,"2,000,000",95.99,5,Healthcare & Pharmaceuticals,Rodenstock Holding,29/06/2028,LX194401,Loan
HENLEY3,Verde Bidco S.p.A. - ITLYUM 4 5/8 10/01/26-x3,"1,000,000",89.514,0,"Chemicals, Plastics & Rubber",Verde Bidco,01/10/2026,,Bond
HENLEY3,Verde Bidco S.p.A. - ITLYUM 4 5/8 10/01/26-x4,"800,000",89.514,0,"Chemicals, Plastics & Rubber",Verde Bidco,01/10/2026,,Bond
HENLEY3,Verde Bidco S.p.A. - ITLYUM 4 5/8 10/01/26-x5,"500,000",89.514,0,"Chemicals, Plastics & Rubber",Verde Bidco,01/10/2026,,Bond
HENLEY3,Verisure Holding AB - Verisure Holding T/L B,"2,000,000",97.359,3,High Tech Industries,Verisure Holding,27/03/2028,LX191968,Loan
HENLEY3,Springer Nature Deutschland GmbH - Springer Nature Deutschland T/L B17-x3,"299,521",98.813,2.75,"Media: Advertising, Printing & Publishing",Springer Science Business Media GmbH,14/08/2026,LX192537,Loan
HENLEY3,Stamina BidCo BV - Stamina Bidco T/L (EUR) (Synthon),"2,000,000",99,4,Healthcare & Pharmaceuticals,Stamina BidCo B.V.,16/11/2028,LX199637,Loan
HENLEY3,TENDAM BRANDS SAU - TENDAM SA.REGS 03/31/2028,"1,000,000",100.723,7.5,Textiles and Leather,Masaria Investments SAU,31/03/2028,,Bond
HENLEY3,Tackle S.a r.l. - Tackle T/L B (Tipico) (4/21),"3,000,000",97.354,3.5,"Hotel, Gaming & Leisure",Tackle Sa rl,22/05/2028,LX194656,Loan
HENLEY3,Team.Blue Finco SARL - Team.Blue Finco T/L (3/21)-x1,"1,891,892",95.5,3.2,High Tech Industries,teamblue Finco,30/03/2028,LX193432,Loan
HENLEY3,Team.Blue Finco SARL - Team.Blue Finco T/L (3/21)-x2,"108,108",95.5,3.2,High Tech Industries,teamblue Finco,30/03/2028,LX193432,Loan
HENLEY3,Team.Blue Finco SARL - Team.Blue Finco T/L (3/21)-x3,"2,000,000",95.5,3.2,High Tech Industries,teamblue Finco,30/03/2028,LX193432,Loan
HENLEY3,Techem Verwaltungsgesellschaft 675 MBH - TCHEN 2 07/15/25 CORP,"1,000,000",95.888,0,Utilities: Electric,Techem Verwaltungsgesellschaft 675 MBH,15/07/2025,,Bond
HENLEY3,Rodenstock GmbH - Rodenstock EUR T/L B (4/21) (Iris HoldCo)-x2,"2,000,000",95.99,5,Healthcare & Pharmaceuticals,Rodenstock Holding,29/06/2028,LX194401,Loan
HENLEY3,Root Bidco S.A.R.L - Rovensa,"2,000,000",96.531,3.75,Healthcare & Pharmaceuticals,Root Bidco,29/09/2027,LX189315,Loan
HENLEY3,Sandy BidCo B.V. - Sandy Bidco T/L B (Roompot),"2,000,000",98,3.75,"Hotel, Gaming & Leisure",Roompot Holding B.V.,17/08/2029,LX197880,Loan
HENLEY3,Elsan SAS - Elsan T/L B5-x1,"580,684",96.402,3.35,Healthcare & Pharmaceuticals,Elsan,16/06/2028,LX192651,Loan
HENLEY3,Granite France Bidco - Granite France T/L B,"2,000,000",98.667,5,Telecom/Cellular Communications,Granite France Bidco,17/10/2028,LX207140,Loan
HENLEY3,TenCate Grass Holding B.V. - TenCate Grass T/L B (EUR),"2,000,000",97.438,4.425,Diversified/Conglomerate Manufacturing,TCG AcquisitionCo B.V.,14/09/2028,LX198388,Loan
HENLEY3,The Education Group SAS - Education group/Grandir TL B-x1,"1,714,286",97.063,4,Services: Business,Education Group Sas The,29/09/2028,LX199277,Loan
HENLEY3,The Education Group SAS - Education group/Grandir TL B-x2,"285,714",97.063,4,Services: Business,Education Group Sas The,29/09/2028,LX199277,Loan
HENLEY3,Seine Holdco SAS - Silae EUR Term Loan B-x2,"2,000,000",96.833,3.75,High Tech Industries,Seine Holdco,30/11/2027,LX190959,Loan
HENLEY3,Shiba Bidco SpA - ARCPLN 4.5% 10/31/2028,"1,000,000",89.446,0,Retail,Shiba Bidco,31/10/2028,,Bond
HENLEY3,Siaci Saint Honore - Siaci Saint TL B (EUR) (BIDCO SB)-x1,"1,000,000",98.159,3.75,"Banking, Finance, Insurance & Real Estate",Siaci Saint Honore,16/11/2028,LX196309,Loan
HENLEY3,Veritas US Inc. - Veritas T/L B-2021,"1,959,698",86.023,4.75,High Tech Industries,Veritas US,01/09/2025,LX193431,Loan
HENLEY3,Villa Dutch Bidco B.V. - House of HR  New Euro Term Loan B (09/29),"2,000,000",98.946,5.5,Services: Business,House of HR,03/11/2029,LX208317,Loan
HENLEY3,WP/AP Telecom Holdings IV BV - WP/AP Telcom T/L (EUR) (T-Mobile Netherlands),"3,000,000",98.698,3.9,Telecom/Cellular Communications,WP/AP Telecom Holdings IV B.V.,30/03/2029,LX200389,Loan
HENLEY3,Winterfell Financing S.A.R.L. - Stark Group (2/21) T/L,"2,000,000",91.989,2.925,Transportation: Cargo,Winterfell Financing,04/05/2028,LX192684,Loan
HENLEY3,XSYS Global - XSYS Global EUR T/L (LSF11 Folio/Lone Star),"2,000,000",95.275,4.225,"Containers, Packaging & Glass",XSYS Global,28/02/2029,LX199727,Loan
HENLEY3,Groupe Nocibe France S.A.S. - Douglas Holding (Groupe Nocibe France) T/L B4-x1,"785,058",98.088,5.25,Retail,Beauty Holding One,08/04/2026,LX194539,Loan
HENLEY3,Goldstory SAS - THOEUR Float 3/1/26,"650,000",100.352,5.5,Retail,Goldstory,01/03/2026,,Bond
HENLEY3,IQVIA Inc. - IQVIA (IMS Health) T/L B1 New,"2,000,000",99.667,2,Services: Business,IQVIA,07/03/2024,LX160895,Loan
HENLEY3,IVC Acquisition Midco Ltd - IVC 4/21 Incremental TLB4,"2,000,000",98.339,3.75,Services: Consumer,IVC Acquisition,13/02/2026,LX194225,Loan
HENLEY3,Scientific Games Holdings LP - Scientific Games T/L B (01/22),"2,000,000",98.391,4,"Hotel, Gaming & Leisure",Scientific Games Holdings LP,04/04/2029,LX202415,Loan
HENLEY3,Scur-Alpha 1318 GmbH - Scur-Alpha T/L B (Think-Cell)-x1,"2,929,512",98.75,4,Services: Business,Think-Cell,31/08/2028,LX196613,Loan
HENLEY3,Scur-Alpha 1318 GmbH - Scur-Alpha T/L B (Think-Cell)-x2,"976,504",98.75,4,Services: Business,Think-Cell,31/08/2028,LX196613,Loan
HENLEY3,Scur-Alpha 1318 GmbH - Scur-Alpha T/L B (Think-Cell)-x3,"1,953,008",98.75,4,Services: Business,Think-Cell,31/08/2028,LX196613,Loan
HENLEY3,Seine Holdco SAS - Silae EUR Term Loan B-x1,"2,500,000",96.833,3.75,High Tech Industries,Seine Holdco,30/11/2027,LX190959,Loan
HENLEY3,Zephyr Bidco Limited - Zephyr Bidco T/L B,"2,000,000",98.736,3.75,High Tech Industries,ZPG,23/07/2025,LX173851,Loan
HENLEY3,Zephyr German BidCo GmbH - Zephyr T/L (EUR) (Flender),"2,000,000",94,3.85,Utilities: Electric,Zephyr German BidCo,10/03/2028,LX191143,Loan
HENLEY3,Springer Nature Deutschland GmbH - Springer Nature Deutschland T/L B17-x1,"411,104",98.813,2.75,"Media: Advertising, Printing & Publishing",Springer Science Business Media GmbH,14/08/2026,LX192537,Loan
HENLEY3,Springer Nature Deutschland GmbH - Springer Nature Deutschland T/L B17-x2,"370,136",98.813,2.75,"Media: Advertising, Printing & Publishing",Springer Science Business Media GmbH,14/08/2026,LX192537,Loan
HENLEY3,Infinitas Learning Finco B.V. - Infinitas Learning T/L (7/21) (WKE)-x1,"102,249",98.542,4.45,Services: Business,Infinitas,29/09/2028,LX196389,Loan
HENLEY3,Infinitas Learning Finco B.V. - Infinitas Learning T/L (7/21) (WKE)-x2,"1,897,751",98.542,4.45,Services: Business,Infinitas,29/09/2028,LX196389,Loan
HENLEY3,Inspired Finco Holdings Ltd - Inspired Education T/L,"2,000,000",98.276,3,Services: Consumer,Inspired Education,28/05/2026,LX183759,Loan
HENLEY3,LSF10 EDILIANS INVESTMENTS S.A.R.L. - LSF10 Edilians T/L B (Imerys Roofing/Edilians) (2/-x3,"1,000,000",93.406,2.675,Construction & Building,LSF10 Edilians Investments,03/03/2028,LX192831,Loan
HENLEY3,LSF10 XL Bidco SCA - LSF10 Xella XL T/L B4 (3/21)-x1,"286,277",83.307,4.175,Construction & Building,Xella International,12/04/2028,LX193640,Loan
HENLEY3,LSF10 XL Bidco SCA - LSF10 Xella XL T/L B4 (3/21)-x2,"7,782",83.307,4.175,Construction & Building,Xella International,12/04/2028,LX193640,Loan
HENLEY3,LSF10 XL Bidco SCA - LSF10 Xella XL T/L B4 (3/21)-x3,"88,782",83.307,4.175,Construction & Building,Xella International,12/04/2028,LX193640,Loan
HENLEY3,LSF10 XL Bidco SCA - LSF10 Xella XL T/L B4 (3/21)-x4,"31,040",83.307,4.175,Construction & Building,Xella International,12/04/2028,LX193640,Loan
HENLEY3,Groupe Nocibe France S.A.S. - Douglas Holding (Groupe Nocibe France) T/L B4-x2,"1,023,611",98.088,5.25,Retail,Beauty Holding One,08/04/2026,LX194539,Loan
HENLEY3,HOMEVI - HomeVi /Domus VI T/L B Add-on (09/21) 350m,"2,000,000",88.5,4,Healthcare & Pharmaceuticals,Homevi,31/10/2026,LX198371,Loan
HENLEY3,HOMEVI - HomeVi /Domus VI T/L B Add-on (11/20),"1,000,000",88.5,4,Healthcare & Pharmaceuticals,Homevi,30/10/2026,LX191124,Loan
HENLEY3,Herens Holdco Sarl - Herens Holdco T/L B (EUR) (Lonza Group/Lonza Speci-x1,"435,161",85.538,3.925,"Chemicals, Plastics & Rubber",Lonza Group AG (Herens Holdco/Lonza Speciality),03/07/2028,LX194449,Loan
HENLEY3,Herens Holdco Sarl - Herens Holdco T/L B (EUR) (Lonza Group/Lonza Speci-x2,"285,051",85.538,3.925,"Chemicals, Plastics & Rubber",Lonza Group AG (Herens Holdco/Lonza Speciality),03/07/2028,LX194449,Loan
HENLEY3,Herens Holdco Sarl - Herens Holdco T/L B (EUR) (Lonza Group/Lonza Speci-x3,"1,064,839",85.538,3.925,"Chemicals, Plastics & Rubber",Lonza Group AG (Herens Holdco/Lonza Speciality),03/07/2028,LX194449,Loan
HENLEY3,Herens Holdco Sarl - Herens Holdco T/L B (EUR) (Lonza Group/Lonza Speci-x4,"697,520",85.538,3.925,"Chemicals, Plastics & Rubber",Lonza Group AG (Herens Holdco/Lonza Speciality),03/07/2028,LX194449,Loan
HENLEY3,Lion/Polaris Lux - PICSUR Float 07/01/26-x1,"1,000,000",98.575,4,"Beverage, Food & Tobacco",Lion/Polaris Lux,01/07/2026,,Bond
HENLEY3,Lion/Polaris Lux - PICSUR Float 07/01/26-x2,"200,000",98.575,4,"Beverage, Food & Tobacco",Lion/Polaris Lux,01/07/2026,,Bond
HENLEY3,Loarre Investments S.a r.l. - Loarre Investments S.a.r.l,"1,000,000",100.007,5,Media: Diversified & Production,Loarre Investments,15/05/2029,,Bond
HENLEY3,Loire Finco Luxembourg S.a r.l. - Loire Finco T/L B (LGC) (3/21),"2,000,000",98.688,3.75,Healthcare & Pharmaceuticals,LGC Science Holdings Limited,21/04/2027,LX193901,Loan
HENLEY3,Lorca Finco PLC - Lorca Finco Rolled T/L B1 (MasMovil)-x1,"981,195",98.965,4.2,Telecom/Cellular Communications,Lorca Finco,17/09/2027,LX189018,Loan
HENLEY3,Lorca Finco PLC - Lorca Finco Rolled T/L B1 (MasMovil)-x2,"2,101,674",98.965,4.2,Telecom/Cellular Communications,Lorca Finco,17/09/2027,LX189018,Loan
HENLEY3,Nidda Healthcare Holding - Stada Add TL F EUR-x4,"530,075",97.683,3.5,Healthcare & Pharmaceuticals,Nidda Healthcare Holding,21/08/2026,LX185475,Loan
HENLEY3,Nocibe France S.A.S. - Douglas Holding Nocibe France T/L B5 (03/21)-x1,"175,013",98.088,5.25,Retail,Beauty Holding One,08/04/2026,LX194540,Loan
HENLEY3,Nocibe France S.A.S. - Douglas Holding Nocibe France T/L B5 (03/21)-x2,"227,469",98.088,5.25,Retail,Beauty Holding One,08/04/2026,LX194540,Loan
HENLEY3,Numericable U.S. LLC. - Altice France 4.25% 10/15/2029,"1,022,000",70.193,0,Telecom/Cellular Communications,Altice France,15/10/2029,,Bond
HENLEY3,Lorca Finco PLC - Lorca Finco Rolled T/L B1 (MasMovil)-x3,"648,937",98.965,4.2,Telecom/Cellular Communications,Lorca Finco,17/09/2027,LX189018,Loan
HENLEY3,Lorca Finco PLC - Lorca Finco Rolled T/L B1 (MasMovil)-x4,"1,768,194",98.965,4.2,Telecom/Cellular Communications,Lorca Finco,17/09/2027,LX189018,Loan
HENLEY3,McAfee Corp. - McAfee EUR T/L B2,"3,950,000",96.213,4,High Tech Industries,McAfee,01/03/2029,LX202448,Loan
HENLEY3,Mehilaeinen Yhtioet Oy - Mehilaeinen T/L B2 Loan A,"997,570",99.407,3.525,Healthcare & Pharmaceuticals,Mehilainen Yhtiot Oy,09/08/2025,LX194866,Loan
HENLEY3,AI Convoy (Luxembourg) S.a.r.l. - AI Convoy (Luxembourg) EUR T/L B,"2,000,000",96.886,3.75,High Tech Industries,Cobham,18/01/2027,LX184902,Loan
HENLEY3,AL Alpine AT Bidco GmbH - AL Alpine AT Bidco (Innio/GE Distributed Power)-x1,"2,000,000",98.896,3,Energy: Electricity,AI Alpine AT BidCo,31/10/2025,LX176168,Loan
HENLEY3,AL Alpine AT Bidco GmbH - AL Alpine AT Bidco (Innio/GE Distributed Power)-x2,"2,000,000",98.896,3,Energy: Electricity,AI Alpine AT BidCo,31/10/2025,LX176168,Loan
HENLEY3,ARD FINANCE SA - ARDFIN 5 06/30/27 Corp-x1,"500,000",58.15,0,"Containers, Packaging & Glass",Ard Finance,30/06/2027,,Bond
HENLEY3,ARD FINANCE SA - ARDFIN 5 06/30/27 Corp-x2,"250,000",58.15,0,"Containers, Packaging & Glass",Ard Finance,30/06/2027,,Bond
HENLEY3,ARD FINANCE SA - ARDFIN 5 06/30/27 Corp-x3,"500,000",58.15,0,"Containers, Packaging & Glass",Ard Finance,30/06/2027,,Bond
HENLEY3,ARD FINANCE SA - ARDFIN 5 06/30/27 Corp-x4,"250,000",58.15,0,"Containers, Packaging & Glass",Ard Finance,30/06/2027,,Bond
HENLEY3,Mehilaeinen Yhtioet Oy - Mehilaeinen T/L B2 Loan C,"84,540",99.407,3.525,Healthcare & Pharmaceuticals,Mehilainen Yhtiot Oy,09/08/2025,LX194866,Loan
HENLEY3,Mehilaeinen Yhtioet Oy - Terveys (Mehilaeinen) T/L B2,"710,135",99.407,3.525,Healthcare & Pharmaceuticals,Mehilainen Yhtiot Oy,09/08/2025,LX194866,Loan
HENLEY3,Melita Bidco Limited - Melita 2/20 Cov-Lite T/L B-x1,"1,321,364",99,3.25,Telecommunications,Melita BidCo Limited,30/07/2026,LX185555,Loan
