Deal_Id,Deal_Name,Manager_name,Trustee_name,Issuer_name,MvCoverage,NavWithoutIncentive,Deal_closedDate,Reinvestment_endDate,Was,Intex_Asset_Was,Warf_Test_Value,Diversity_Test_Value,Cur_Deal_Balance,Collection_Acc_Principal_bal,Cur_Collat_Balance,DefaultedTot,Inv_value,WAS,WAC,BELOW70,BELOW80,BELOW90,WAPP_ORIGINAL,WAPP_OVERRIDE,WAPP_OVERRIDE2,COUPON,BELOW101,ABOVE100,MOODYSCAA1BELOW,SPCCCBELOW,CAA1ORCCCBELOW,MOODYS_RATING_B3_FV,SP_RATING_BMINUS_FV,BELOW70_ORIG,BELOW80_ORIG,BELOW90_ORIG,BELOW101_ORIG,ABOVE100_ORIG,WTD_AVG_COVID_SCORE,ABOVE100_5_ORIG,ABOVE99_ORIG,WTD_AVG_ENERGY_RATING,PCT_FIXED,PCT_LOANPART,PCT_COV_LITE,PCT_SENIOR_SEC,WAL_LIMIT,PCT_CCC_OR_LESS,PCT_FI_CCC_OR_LESS,PCT_CAA1_OR_LESS,WAS_ALL_ASSET,WAC_FIXED_ASSET,WAC_FLOATING_ASSET,DEAL_SEN_MGT_FEES,DEAL_SUB_MGT_FEES,DEAL_INC_MGT_FEES,DEAL_INC_MGT_FEE_IRR_THRESHOLD,DEAL_INC_MGT_FEE_IRR_BALANCES,DEAL_INC_MGT_FEE_EXCESS_PCTS,DEAL_INC_MGT_FEE_IRR_ORIG_PX,DEAL_LAST_REFI_DATE,WASFL_ALL_ASSET,DEAL_INT_DIV_TEST_ACTUAL,DEAL_INT_DIV_TEST_THRESHOLD,WAL,COLLAT_TYPE,NON_CALL_DATE,YEAR2023,YEAR2024,YEAR2025,YEAR2026,YEAR2027,YEAR2028,YEAR2029,YEAR2030,YEAR2031,YEAR2032,DEFAULTED_SEC_BALANCE,EQUITYNAV90,RECOVERY_RATE_FITCH,RECOVERY_RATE_MOODY,RECOVERY_RATE_SP,ORIG_COLLAT_BALANCE,DEAL_COLLAT_FACTOR,AMENDED_COLLAT_BALANCE,FACTORS_YYYYMMDD,FITCH_RATING_BMINUS_FV,OVERRIDEPERCENT,WARF_TEST_TRIGGER,DIVERSITY_TEST_TRIGGER,FIRST_PAY_DATE,NEXT_PAY_DATE,SP_CC_PER,MOODYS_CC_PER,FITCH_CC_PER,DERIVED_CC_PER,DEFAULTED_WAVG,EQUITYNAV95,UBERSCORE,CONVICTION,PCTSCORE,RANKUB,RANKCONV
DRYDN59,Dryden 59 Euro CLO 2017,PGIM,U.S. Bank,Dryden High Yield,0.2237771506259753086419753086,0.2797214382824691358024691358,26/04/2018,15/11/2022,4.0449,4.02,3191,55,443980066.41,25017247.44,400480035.16,0.547993,383957280.870529,4.0449,6.922894,0.0299489623626510,0.0489211940170066,0.0927251558374539,95.3291733107823771,95.87426267494238,96.4907438166395760,4.2920,0.9994149135801329,0.0256281255216618,0.0804468980,0,0.0804468980,0.2945415120,0,0.0249549556097277,0.0475403317730771,0.1164309069523804,0.9848833062113038,0.2758621202823808,0.535141,0.0335320936901008,0.5284393400671015,3.518807,19.34,0,1.48,91.14,4.50,,4.59,5.45,4.065095,4.134297,7.736676,0.15,0.35,0,12,11823712.21,20,100,,4.075309,0,0,3.60,High-Yield Loans,26/10/2019,,2.1784086556,1.5605475633,11.1919898334,25.3251104739,35.2983410505,19.8455194797,1.2485016882,3.3515812554,,8976539.42,36.84184410,100,60,41,475000000,0.843116,,30/08/2024,0.1705318370,60.86,3231,65,15/11/2018,15/11/2024,0,82.012510,79.174670,82.071480,54.799310,27.42798820,3.12,3.177670,0.641820,0.069810,0.1039
DRYDN62,Dryden 62 Euro CLO 2017,PGIM,U.S. Bank,Dryden High Yield,0.2241381828588793284365162644,0.2801727285735991605456453305,12/07/2018,15/01/2023,3.898062,3.91,3012,44,388759307.05,52379655.13,314556705.49,0.497020,302079882.436533,3.898062,6.637399,0.0217795146325939,0.0374396481284815,0.0829204153170698,95.5499529363518513,96.0335218317586786,96.8685558337959372,4.4650,0.9994511212859664,0.0214016189847653,0.0743989790,0,0.0743989790,0.2854557370,0.0143058470,0.0217795146325939,0.0279024170104014,0.1092741692041047,0.9817182295604160,0.2380842289892969,1.003170,0.0414890328269123,0.5029847313969590,3.494241,22.49,0,0.98,77.03,2.50,,3.02,4.50,3.961593,4.133005,7.5656,0.15,0.35,0,12,18577274.96,20,90,,3.961692,0,0,3.06,High-Yield Loans,15/06/2020,,1.0747041602,1.4371298946,26.9810875142,32.0617272211,30.6892258391,6.8341930294,0.9219323414,,,6756209.26,36.27319420,100,60,,450000000,0.699016,,30/08/2024,0.14230888,61.79,3115,,15/01/2019,15/10/2024,0,83.341560,75.124590,84.445630,49.695920,28.51232160,3.073320,3.072660,0.585660,0.030840,0.024350
DRYDN66,Dryden 66 Euro CLO 2018,PGIM,U.S. Bank Trustees,Dryden High Yield,0.2959573637879069767441860465,0.3699467047348837209302325581,18/12/2018,18/07/2023,4.063223,4.03,2975,53,399180258.70,24857471.37,361392869.34,0.525435,347230495.6336,4.063223,6.936371,0.0242055747695733,0.0451744445036094,0.0895389094397343,95.4047993151806995,96.0811695770687781,96.8736717257210230,4.464001,0.9994198816086690,0.0190367508981687,0.0707427490,0,0.0707427490,0.3667924760,0,0.0208850886675882,0.0378417043617256,0.1150865911548204,0.9884207713958433,0.2617519081180441,0.538749,0.0306720236905712,0.5150756986432797,3.590175,19.68,0,1.22,90.73,4,,3.70,5.45,4.069323,4.090943,7.739211,0.15,0.35,0,12,26822930.04,20,95,30/12/2021,4.040157,0,0,3.86,High-Yield Loans,30/03/2023,,0.6383931549,1.1069381799,9.55310065,18.6302029099,42.5707962725,22.0995310217,0.3182132514,4.6954345145,0.3873900452,4439484,47.39107710,100,60,,400000000,0.903483,,30/08/2024,0.1902708890,59.26,3130,52,18/07/2019,18/10/2024,0,82.1391,79.330350,82.462360,52.543480,35.71401130,3.093460,3.134130,0.638910,0.0487,0.050320
DRYDN69,Dryden 69 Euro CLO 2018,PGIM,Deutsche Trustee Company,Dryden High Yield,0.2414169197153663366336633663,0.3017711496442079207920792079,10/06/2019,18/07/2026,4.224529,4.29,2971,53,412400000,-8159663.56,411677897.87,0.210069,392351218.005626,4.224529,7.107112,0.0295808008394910,0.0674697483220967,0.0913935539826424,95.1260954467160056,95.5506793541410472,95.9260615805359753,4.6540,0.9994744136189342,0.0923192483797251,0.07353039,0,0.07353039,0.3395314840,0,0.0264148648755248,0.0593722582604137,0.1088608446215273,0.9932070945895331,0.3160313955277786,0.268849,0.0266408885691786,0.5435645694336184,3.537964,18.25,0,2.03,91.40,6.25,,4.64,6.68,4.131195,3.727871,7.889109,0.15,0.25,0,12,22528834.53,20,89.10,23/11/2021,3.789459,107.650001,103.50,4.70,High-Yield Loans,23/05/2023,,0.0723388361,2.0110365343,4.4835949478,8.8947010659,32.6523464207,23.3389266019,4.4335632528,21.4657912964,2.6477010440,3540230.27,48.83161970,100,60,40,400000000,1.029196,,30/08/2024,0.2001491930,63.46,3141,53,18/01/2020,18/10/2024,0,81.053090,76.980040,81.253720,21.006880,32.39395690,3.112610,3.128350,0.6661,0.063310,0.047080
DRYDN73,Dryden 73 Euro CLO,PGIM,U.S. Bank,Dryden High Yield,0.2091268853280304761904761905,0.2614086066600380952380952381,11/12/2019,15/07/2024,4.115721,4.13,0,0,412375000,-4565721.03,406421609.91,0.212576,387858684.917239,4.115721,6.958811,0.0312072315564338,0.0733752649043533,0.0909629824019118,94.8109695266103278,95.4325940015564956,95.9813204577433243,4.6250,0.9994841548163582,0.0579024602683190,0.1151413420,0.0400486810,0.1252293890,0.2468975130,0.2847586040,0.0256711086113516,0.0695614913199634,0.1202369240671561,0.9918587261865020,0.2934626734203716,0.346341,0.0231503182423876,0.5452256732093313,3.578688,18.61,0,1.98,91,4,4.07,4.87,,4.010850,3.575930,7.774522,0.15,0.35,0,12,20593038.47,20,95,,3.979685,106.480001,103.74,4.35,High-Yield Loans,11/12/2021,,0.1054254965,1.7592277221,4.7731029913,11.1164406194,40.0781261868,25.4709338224,3.2212854043,11.4824534971,1.9930042602,4850151.15,38.07095240,100,45,70,400000000,1.016055,,30/08/2024,0.2017596950,58.62,,,15/07/2020,15/10/2024,81.413080,81.6121,76.328720,82.847250,21.257620,24.39575870,3.127130,3.228370,0.673180,0.082790,0.176950
DRYDN74,Dryden 74 Euro CLO,PGIM,BNY Mellon Corporate Trustee Services,Dryden High Yield,0.337038864962358974358974359,0.4212985812029487179487179487,24/04/2020,18/10/2024,4.131386,4.25,3152,56,412000000,-8147115.36,411806589.45,0.85,397577760.026915,4.131386,7.099797,0.0266553547981358,0.0594498761729321,0.0744493009471925,95.9019661091940305,96.5447785964270951,97.1566824032065522,4.674001,0.9994759266958592,0.0586658347606001,0.0559045570,0.0397178050,0.0679289520,0.3481685280,0.2924347620,0.0234985330441754,0.0573858004107273,0.0985234057672265,0.9888974829516293,0.3080625432182482,0.358121,0.0252353652084088,0.5684594828670729,3.680477,17.77,0,2.06,90.68,4.25,3.54,,5.21,4.070019,3.777150,7.796016,0.15,0.30,0,12,7493753.52,20,85,,3.983325,107.66,103.24,4.35,High-Yield Loans,18/04/2022,,0.4906834232,0.7954746048,6.7099228103,10.1699667448,37.7046276985,26.9358164516,3.9700676043,11.2807811216,1.9426595409,2000000,53.88996210,100,60,70,404780837.62,1.017358,,30/08/2024,0.0045531080,72.94,3239,58,18/10/2020,18/10/2024,81.222090,80.460860,0,81.644740,85,40.11844140,3.121580,3.1763,0.6862,0.071430,0.100650
DRYDN79,Dryden 79 Euro CLO,PGIM,U.S. Bank Trustees,Dryden High Yield,0.3635132013011939477303988996,0.4543915016264924346629986245,02/12/2020,18/01/2027,4.135420,4.20,2909,53,501350000,-8568481.60,506729508.77,0,490085612.684123,4.135420,7.050360,0.0217233976105315,0.0518282163273828,0.0636515504263634,96.0414888777065921,96.7154278955649856,97.2335295708539875,4.634001,0.9994767496160948,0.0899412984466363,0.0465577550,0.0071043820,0.0536621370,0.3558717280,0.0199317380,0.0161977671675827,0.0471590586030911,0.0894038260766907,0.9939511191731460,0.3119011538397249,0.343679,0.0263753070991299,0.5614739276593797,3.631484,17.76,0,2.43,91.83,6.50,,4.72,5.08,4.013976,3.439594,7.813799,0.15,0.35,0,12,26851390.38,20,87.889784,18/01/2022,3.962863,107.02,104,4.65,High-Yield Loans,18/01/2024,,,1.1840925595,4.6909810596,8.8172302119,33.7565428477,25.0456100589,3.3868167736,20.9035407129,2.2151857758,0,62.73776170,100,60,60,350000000,1.4478,500000000,30/08/2024,0.2123367220,55.50,3163,50,18/07/2021,18/10/2024,91.6820,77.168840,75.115960,79.090250,0,42.47244590,3.141090,3.212050,0.706880,0.123380,0.160710
DRYDN88,Dryden 88 Euro CLO 2020,PGIM,BNY Mellon Corporate Trustee Services,Dryden High Yield,0.351871471847496790757381258,0.4398393398093709884467265725,11/06/2021,20/01/2026,4.199222,4.26,2967,52,408750000,-4369617.21,405339906.78,0,391301359.495575,4.199222,7.176782,0.0141085663028582,0.0547238615763516,0.0717604470309095,95.8671584978522603,96.5365987791526575,97.0861044119107761,4.538001,0.9994675657728487,0.0899158033057462,0.0587984110,0.0456292780,0.0733731540,0.3653779730,0.3080086970,0.0089356217323202,0.0485561984418237,0.1065584024359162,0.9940400222144641,0.3095768691438194,0.212497,0.0268806911378547,0.5465481350945309,3.644804,15.49,,2.98,92.31,5.50,4.79,,5.91,4.059342,3.285823,7.880409,0.15,0.35,0,12,25052275.71,20,88.25,,3.962774,108.32,104.170001,4.73,High-Yield Loans,11/12/2022,,,0.9574228382,4.1737870062,7.3057290720,34.8362106489,25.4495883565,3.7459918814,21.4466000574,2.0846701395,0,56.43851670,100,60,70,400000000,1.013350,,30/08/2024,0,68.34,3161,50,20/01/2022,20/10/2024,80.808870,80.405620,0,82.299550,0,42.195762,3.115690,3.205710,0.6780,0.066560,0.137990
DRYDN89,Dryden 89 Euro CLO 2020,PGIM,U.S. Bank Trustees,Dryden High Yield,0.264157025963517426273458445,0.3301962824543967828418230563,24/11/2021,18/04/2026,4.164516,4.16,2974,53,453700000,-6731068.91,452659711.19,0,435447390.245549,4.164516,7.105069,0.0263361318564447,0.0681732990083738,0.0801144058185869,95.6204519131995914,96.1975142663458120,96.7120955781935535,4.674001,0.9994687363950112,0.0884633704968542,0.05937177,0.0479601590,0.0730090280,0.3712364040,0.3162870070,0.0217521144395974,0.0601650758102672,0.0960515984197016,0.9937268094778417,0.3119672066435050,0.253265,0.0267631960842104,0.5409569869080268,3.631295,17.53,0,2.01,90.70,6.25,5.08,,5.99,4.070556,3.620098,7.831985,0.15,0.35,0,12,31046739.11,20,100,,4.008099,106.86,104.07,4.72,High-Yield Loans,18/04/2023,,,0.9480836562,3.8532749942,7.9670317787,36.7244987792,22.4389381779,3.4407745189,21.73140367,2.8959944249,0,49.60572330,100,60,70,450000000,1.005911,,30/08/2024,0.0117638040,52.39,3147,52,18/07/2022,18/10/2024,79.548620,77.566730,0,79.829130,0,32.19166950,3.142080,3.197480,0.675690,0.126620,0.129870
DRYDN91,Dryden 91 Euro CLO 2021,PGIM,BNY Mellon Corporate Trustee Services,Dryden High Yield,0.4249895789868061002178649237,0.5312369737335076252723311547,06/05/2022,18/04/2025,4.187462,4.02,2923,54,507150000,-4540521.63,505607993.21,0,490174298.724368,4.187462,7.154717,0.0185241316509605,0.0536481807927706,0.0590220574649922,96.4587102387548506,96.9474979238333074,97.3446967938522358,4.8740,0.9996219362380203,0.0911915850801231,0.0400436730,0.0490717760,0.07205450,0.3775270030,0.2623646860,0.0131345807803354,0.0463302585097199,0.0767630744593070,0.9938879703614249,0.3192395170520172,0.264137,0.0322192118375667,0.5774125411002816,3.598484,17.12,0,2.16,92.80,5.75,,4.94,0.18,4.100438,3.674545,7.865825,0.15,0.35,0,12,38055440.92,20,95,,4.101311,108.280001,105.400001,4.71,High-Yield Loans,18/04/2023,,,1.0306704265,4.2617997123,7.4331012454,33.6721316250,26.5241513131,4.4916220283,20.3862024225,2.2003212270,0,68.07657760,100,60,,500000000,1.011216,,30/08/2024,0.2367766680,67.61,3110,50,18/10/2022,18/10/2024,82.545780,83.856360,84.480340,84.7735,0,53.98116470,3.169060,3.261940,0.699780,0.185060,0.240260
DRYDN96,Dryden 96 Euro CLO 2021,PGIM,BNY Mellon Corporate Trustee Services,Dryden High Yield,0.4744577991966732673267326733,0.5930722489958415841584158416,08/06/2022,15/06/2024,4.187476,4.01,0,0,401140234.17,4355380.67,396553838.46,0,384454942.644575,4.187476,7.119450,0.0152911837735537,0.0508929069968786,0.0567227585221544,96.4743352675024564,96.9489903648428803,97.3719435771294589,4.581001,1,0.0370337624445447,0.0758819320,0.0319099670,0.0938751110,0.2681877310,0.3124097730,0.0102477324032003,0.0445885927839368,0.0784559522127491,0.9944893635162217,0.3252727455644359,0.281609,0.0225448934871470,0.5777010262708831,3.604681,17.45,0,2.21,91.80,4.77,3.18,4.29,,4.091142,3.639133,7.861188,0.15,0.35,0,12,20980409.87,20,95,,3.972761,108.030001,103.80,4.61,High-Yield Loans,08/06/2023,,,0.7565177056,5.0259923539,8.1850640070,36.9120370007,23.6493943027,5.9764898739,17.2249516397,2.2695531167,0,77.36847270,100,,70,400000000,0.991385,,31/08/2024,0.2329387650,75.76,,,15/12/2022,15/12/2024,90.650370,83.317530,83.613160,85.706460,0,59.66603710,3.164380,3.240490,0.708850,0.1737,0.194810
DUNEDNP,Dunedin Park CLO,GSO/Blackstone Debt Funds Management,BNY Mellon Corporate Trustee Services,Dunedin Park CLO,0.3152790065620418410041841004,0.3940987582025523012552301255,17/09/2019,20/05/2026,3.852263,3.8210,0,0,420800000,-5309058.30,405420745.76,0,397146978.942082,3.852263,7.285999,0.0152658157845326,0.0328237587473575,0.0538348112627674,97.2588768417868296,97.9592147401115273,98.3688846315641980,4.540001,1,0.0396718387951495,0,0.0456377160,0.0456377160,0,0.2365914930,0.0115659557855380,0.0311131992921427,0.0602479019276914,0.9963213776660485,0.3411464125515549,0.554260,0.0263846191194476,0.6445232504324916,3.640575,7.62,0,1.65,98.01,5.77,4.62,5.45,,3.845429,3.760955,7.571192,0.15,0.35,0.100001,11.496283,39596405.99,30,,15/11/2021,3.264251,110.83,105.80,4.2535,High-Yield Loans,20/11/2023,,,,7.7391292942,11.6448793886,41.2908431526,22.9460192141,6.2973185924,10.0818103581,,0,44.059597,100,,70,400000000,1.013553,,08/08/2024,0.2058286170,79.72,,,22/04/2020,20/11/2024,74.258820,0,75.402250,77.443420,0,37.53526810,3.263820,3.452120,0.7238,0.6039,0.746750
EDMPK,Edmondstown Park CLO,GSO/Blackstone Debt Funds Management,Citibank (London),Edmondstown Park CLO,0.1390328138906752411575562701,0.1737910173633440514469453376,15/12/2022,21/07/2027,5,5,0,0,31100000,4917035.64,500000,0,487865,5,8.6360,0,0,0,97.5730,97.5730,97.5730,5.868001,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,,0,0,0,100,6.84,0,0,,5,0,8.6360,0.100001,0.400001,0,11.496283,27440120.69,20,,,5,112.670001,110.60,5.22,High-Yield Loans,15/06/2024,,,,,,,100,,,,0,17.418121,,,28.50,400000000,0.001251,,12/08/2024,0,0,,,21/07/2023,21/10/2024,0,0,0,0,0,17.418121,2.733330,3,1,0.011360,0.017860
ELMP,Elm Park CLO,GSO/Blackstone Debt Funds Management,Citibank (London),Elm Park CLO,0.4042586708069559107676093448,0.505323338508694888459511681,26/05/2016,15/10/2025,3.842784,3.7693,2995,62,519430000,-5313220.20,506021552.27,0.85,496581277.8613,3.842784,7.227395,0.0113238157827368,0.0334341875837193,0.0493853565681051,97.3287665978308825,98.1344125822998713,98.6374778177028337,4.5050,0.9995466197062737,0.0399155829023322,0.0594229720,0.0370411020,0.0653515730,0.2847678990,0.2368985780,0.0089523752885191,0.0287189339165655,0.0608534025712201,0.9970891307822911,0.3344259007167841,0.557485,0.0227667075805755,0.6235654302163741,3.656158,7.59,0,1.63,97.45,5.17,3.75,,6.01,3.818679,3.529310,7.535461,0.15,0.35,0.100001,12,31743812.55,30,100,15/04/2021,3.786440,110.99,106.57,4.2711,High-Yield Loans,15/10/2022,,0.1996621143,0.0453380294,6.1314714602,13.4571226452,39.9800990773,23.4765203729,6.4987143359,10.2110719649,,1000000,55.26598840,,60,70,550000000,0.920040,500000000,15/08/2024,0,82.28,3188,59,15/10/2016,15/10/2024,76.507810,79.187610,0,80.735330,85,47.72115830,3.300930,3.483110,0.729370,0.824680,0.834420
EURGA3,Euro-Galaxy III CLO,PineBridge Investments,U.S. Bank Trustees,Euro-Galaxy CLO,0.3097080194852858837485172005,0.3871350243566073546856465006,17/12/2013,24/04/2023,3.875004,3.93,0,0,384332679.52,6800464.11,363265276.97,0.745759,351699956.686631,3.875004,7.293861,0.0313897223679369,0.0513901009359111,0.0655345838957408,96.4078199427226693,96.8162879820316232,97.0109813387160575,4.325001,1,0.0194167162598987,0,0.0590967680,0.0590967680,0.0096348320,0.2352938160,0.0258841039485767,0.0561835042430590,0.0829873405502768,0.9941042162414635,0.3842524427170274,0.536223,0.0361784200230218,0.6574261372075008,3.527932,,0,,97.33,3.64,5.11,6.22,,3.913489,4.387038,7.530097,0.15,0.340001,0,12,20468285.62,20,75.523833,24/03/2021,3.887893,107.530001,103.60,3.90,High-Yield Loans,24/03/2022,,,1.0687376984,11.0503032976,14.3941610787,40.1769467639,22.6326295967,3.4501282491,7.2270933157,,2375000,44.00832920,98,,70,327750000,1.108361,368700000,05/09/2024,0.2078709710,67.44,,,17/07/2014,24/10/2024,68.342530,0,70.583660,72.9590,74.575890,38.36399410,3.200880,3.430660,0.647490,0.269480,0.662340
EURGA4,Euro-Galaxy IV CLO,PineBridge Investments,U.S. Bank,Euro-Galaxy CLO,0.25952179837875,0.3244022479734375,30/06/2015,30/01/2026,4.024393,4.08,2964,57,336000000,-3671000.03,325037793.28,0.746940,313728046.352180,4.024393,7.562847,0.0346834765158790,0.0580312238144912,0.0778311756448804,96.0887715070148288,96.5204824903984778,96.6464563358473278,4.5550,0.9969234346876747,0.0237237369912777,0.0693490630,0.0529265310,0.0693490630,0.1997170020,0.2161737480,0.0269920632350658,0.0680709607234508,0.0946752163785795,0.9960466135736620,0.4040400541880026,0.337196,0.0443333061506072,0.6637320536881538,3.582632,,0,7.95,99.17,5.40,5.09,,6.76,4.042690,4.421488,7.714580,0.15,0.35,0,12,26867945.31,20,81.280836,07/07/2021,4.019498,107.700001,104.030001,4.50,High-Yield Loans,07/01/2023,,,0.3619488577,4.9624430431,7.1207720051,35.2460902266,32.5628807290,8.0733394370,11.6725257014,,875000,36.90676030,98,60,70,320000000,1.015744,400000000,15/08/2024,0.0122600070,78.22,3092,50,30/01/2016,30/10/2024,61.1677,77.397010,0,66.422680,74.6940,31.76017310,3.243280,3.385150,0.6843,0.509740,0.509740
EURGA5,Euro-Galaxy V CLO,PineBridge Investments,U.S. Bank,Euro-Galaxy CLO,0.353873046859963302752293578,0.4423413085749541284403669725,10/11/2016,15/02/2025,3.940062,4.01,2955,59,414600000,-5313412.10,408874687.53,0.745759,395599493.153868,3.940062,7.378591,0.0294083209519243,0.0548410987128049,0.0704330295034148,96.2767963716591678,96.7532364353012264,96.8784310226439417,4.4920,0.9926627886452866,0.0409608707772383,0.0681468060,0.0587403350,0.0777045930,0.2150797490,0.2212089740,0.0245168467154487,0.0628466619815261,0.0847283766556426,0.9884139452637248,0.4028765902704938,0.424795,0.0499085974073725,0.6510358099643156,3.554744,,0,17.57,99.12,4.93,5.33,,6.28,3.962021,4.284782,7.589087,0.15,0.275001,0,12,37331787.92,20,93.064615,10/02/2021,3.964374,108.21,104.32,4.30,High-Yield Loans,15/05/2022,,,0.7049477598,6.5090658536,9.4996070984,36.5131188340,28.1921634465,7.2273503230,11.1091729729,0.2445737118,2375000,49.46773150,98,60,70,400000000,1.022187,,05/09/2024,0.0048914740,60.12,3099,56,10/05/2017,15/11/2024,67.2430,77.058050,0,71.8986,74.575890,42.91994980,3.222010,3.409420,0.664580,0.386360,0.587660
EURGA6,Euro-Galaxy VI CLO,PineBridge Investments,U.S. Bank,Euro-Galaxy CLO,0.3118658272870769230769230769,0.3898322841088461538461538462,28/03/2018,11/10/2022,3.707608,3.72,3203,45,299068986.84,14373833.28,273925470.89,0.85,260898612.640246,3.707608,7.323971,0.0539209117064229,0.0790508432444955,0.1064540647689895,94.6544763178852484,95.2443786232528980,95.9482546812921534,4.418001,1,0.0232744740724027,0.1220584890,0,0.1220584890,0.2547460570,0,0.0411437136290470,0.0892439670928478,0.1187749343436020,0.9923556651260047,0.2401573873223980,0.810304,0.0243375217658278,0.5186960167609114,3.526943,4.46,0,13.45,98.35,2.25,,9.73,10.89,3.785474,5.379386,7.418968,0.15,0.35,0,12,19221777.32,20,100,,3.785474,0,0,3.48,High-Yield Loans,11/07/2020,,0.7376702369,3.7193005480,15.7591140173,13.5831937604,43.0839270720,22.4476342489,0.3953630148,0.2737971017,,2000000,45.73147080,90,60,,400000000,0.684815,,12/08/2024,0.2390726030,52.50,3192,50,11/10/2018,11/10/2024,0,80.178170,72.351150,77.865850,85,38.03844360,3.212030,3.422590,0.648030,0.331170,0.629870
EURGA7,Euro-Galaxy VII CLO,PineBridge Investments,U.S. Bank,Euro-Galaxy CLO,0.4112669998957986754966887417,0.5140837498697483443708609272,25/04/2019,25/01/2026,3.987632,4.0488,2953,59,409750000,4930941.83,398172223.13,0.746260,386475719.727583,3.987632,7.512934,0.0311084637763792,0.0477486561482032,0.0579127321557821,96.6700111690179818,97.0624511905791112,97.1694398117752750,4.5150,0.9924655718663215,0.0418160761168011,0.0540361270,0,0.0540361270,0.2272272290,0,0.0260855116872602,0.0523758766898994,0.0691390441392290,0.9803753813649407,0.4254715833723255,0.316365,0.0563549557616274,0.6794998628311273,3.532445,4.60,0,18.56,99.09,5.50,,4.35,4.93,4.044856,5.136826,7.637453,0.15,0.35,0,12,32285346.18,20,102.641029,20/05/2021,3.931514,107.980001,103.530001,4.27,High-Yield Loans,20/11/2022,,,,6.9983837448,9.8340099322,39.0247763389,25.6688970407,7.3577437998,11.1161891435,,1375000,57.26775320,98,60,,400000000,0.995431,,12/09/2024,0.2293226330,56.71,3107,50,25/10/2019,25/10/2024,0,77.083350,63.066470,69.5029,74.6260,50.28188680,3.223340,3.407980,0.687230,0.392860,0.579550
FDGH2101,Fidelity Grand Harbour CLO 2021-1,Fidelity International,U.S. Bank Trustees,Fidelity Grand Harbour CLO,0.4510500372361574803149606299,0.5638125465451968503937007874,21/12/2021,15/07/2026,4.145945,4.18,2870,51,404750000,-10004034.69,410142885.19,0.132250,400905083.042810,4.145945,7.632104,0.0245849272634069,0.0395639931739468,0.0493166919148916,97.3611768156384485,97.7476624650649349,97.9891134835056286,4.6850,1,0.0499651947406246,0.0295144980,0,0.0295144980,0.2950771570,0,0.0245849272634069,0.0329722481806195,0.0563344194531046,0.9809115303892857,0.4064632165757843,0.263093,0.0424869621032862,0.6850729929883731,3.753141,6.57,0,3.34,98.90,6,,2.90,2.40,4.164931,4.444220,7.848818,0.200001,0.30,0,10,21548608.59,20,100,,4.160981,106.670001,103.24,4.72,High-Yield Loans,21/12/2023,,,0.7883431474,3.5844477232,7.5930326490,35.4581254634,25.3906622546,8.8286269999,18.3567617625,,2583333,62.03488780,90,60,,400000000,1.025358,,06/08/2024,0.2206825240,79.65,2949,46,15/07/2022,15/10/2024,0,76.917810,69.601380,69.601380,13.2250,55.76758870,3.264050,3.322950,0.743460,0.607140,0.358770
FDGH2201,Fidelity Grand Harbour CLO 2022-1,Fidelity International,Deutsche Trustee Company,Fidelity Grand Harbour CLO,0,0,23/09/2022,15/04/2027,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,6.006001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0.200001,0.30,0,10,40300000,20,100,,0,0,0,,High-Yield Loans,23/03/2024,,,,,,,,,,,,0,,,,340000000,0,,01/09/2024,0,0,,,15/04/2023,15/10/2024,0,0,0,0,0,0,,,,,
FDGH221R,Fidelity Grand Harbour CLO 2022-1 (Reissue),Fidelity International,Deutsche Trustee Company,Fidelity Grand Harbour CLO,0.6135768432691595197255574614,0.7669710540864493996569468268,25/03/2024,15/10/2028,4.143945,4.12,2879,54.90,401150000,-15474860.83,415764687.54,0,409832067.056620,4.143945,7.729575,0.0134290705952819,0.0194943743730526,0.0243047877148725,98.0678233359010007,98.5730821645526996,98.6185366224657031,5.1850,1,0.0050776585488562,0.0268763820,0.0256656260,0.0415181440,0.35459012,0.2704047950,0.0134290705952819,0.0182394839371019,0.0340920016412801,0.9736533661268524,0.4065146698244771,0.459635,0.0459745701423020,0.6962200423578570,3.792998,5.11,,4.80,98.63,8.25,2.67,2.04,,4.159398,4.458160,7.898783,0.200001,0.30,0,10,27129052.93,20,98,,3.661412,122.730001,103.50,4.62,High-Yield Loans,25/09/2025,,,1.4270892930,7.7281702446,10.5404712505,31.0528714437,23.2183093978,8.8082609268,17.2248274436,,0,81.47550810,90,50,55,400000000,1.039413,,02/07/2024,0.2509645370,95.13,3202,48,15/07/2024,15/10/2024,71.870430,62.571220,60.666170,74.742080,0,75.09967630,3.2953,3.404790,0.7389,0.793830,0.569810
