Deal_Id,Deal_Name,Manager_name,Trustee_name,Issuer_name,MvCoverage,NavWithoutIncentive,Deal_closedDate,Reinvestment_endDate,Was,Intex_Asset_Was,Warf_Test_Value,Diversity_Test_Value,Cur_Deal_Balance,Collection_Acc_Principal_bal,Cur_Collat_Balance,DefaultedTot,Inv_value,WAS,WAC,BELOW70,BELOW80,BELOW90,WAPP_ORIGINAL,WAPP_OVERRIDE,WAPP_OVERRIDE2,COUPON,BELOW101,ABOVE100,MOODYSCAA1BELOW,SPCCCBELOW,CAA1ORCCCBELOW,MOODYS_RATING_B3_FV,SP_RATING_BMINUS_FV,BELOW70_ORIG,BELOW80_ORIG,BELOW90_ORIG,BELOW101_ORIG,ABOVE100_ORIG,WTD_AVG_COVID_SCORE,ABOVE100_5_ORIG,ABOVE99_ORIG,WTD_AVG_ENERGY_RATING,PCT_FIXED,PCT_LOANPART,PCT_COV_LITE,PCT_SENIOR_SEC,WAL_LIMIT,PCT_CCC_OR_LESS,PCT_FI_CCC_OR_LESS,PCT_CAA1_OR_LESS,WAS_ALL_ASSET,WAC_FIXED_ASSET,WAC_FLOATING_ASSET,DEAL_SEN_MGT_FEES,DEAL_SUB_MGT_FEES,DEAL_INC_MGT_FEES,DEAL_INC_MGT_FEE_IRR_THRESHOLD,DEAL_INC_MGT_FEE_IRR_BALANCES,DEAL_INC_MGT_FEE_EXCESS_PCTS,DEAL_INC_MGT_FEE_IRR_ORIG_PX,DEAL_LAST_REFI_DATE,WASFL_ALL_ASSET,DEAL_INT_DIV_TEST_ACTUAL,DEAL_INT_DIV_TEST_THRESHOLD,WAL,COLLAT_TYPE,NON_CALL_DATE,YEAR2023,YEAR2024,YEAR2025,YEAR2026,YEAR2027,YEAR2028,YEAR2029,YEAR2030,YEAR2031,YEAR2032,DEFAULTED_SEC_BALANCE,EQUITYNAV90,RECOVERY_RATE_FITCH,RECOVERY_RATE_MOODY,RECOVERY_RATE_SP,ORIG_COLLAT_BALANCE,DEAL_COLLAT_FACTOR,AMENDED_COLLAT_BALANCE,FACTORS_YYYYMMDD,FITCH_RATING_BMINUS_FV,OVERRIDEPERCENT,WARF_TEST_TRIGGER,DIVERSITY_TEST_TRIGGER,FIRST_PAY_DATE,NEXT_PAY_DATE,SP_CC_PER,MOODYS_CC_PER,FITCH_CC_PER,DERIVED_CC_PER,DEFAULTED_WAVG,EQUITYNAV95,UBERSCORE,CONVICTION,PCTSCORE,RANKUB,RANKCONV
CMLST241,Cumulus Static CLO 2024-1,GSO/Blackstone Debt Funds Management,BNY Mellon Corporate Trustee Services,Cumulus Static CLO,0.7182402377016690647482014388,0.8978002971270863309352517986,08/05/2024,01/01/1900,3.726479,3.73,2851,52,396974775.96,0,397803751.65,0,394133624.220133,3.726479,7.309066,0,0.0087983081996658,0.03142252921988,98.4003339279568607,99.0774025094592141,99.4496557688073025,4.7420,1,0.0100552093423174,0.0138274320,0,0.0138274320,0.2559983770,0,0,0,0.0226242210202142,1,0.2026241594144604,0.503923,0.0034464230020793,0.6031440485787585,3.553509,3.18,,,99.37,,,1.41,1.38,3.718337,3.471457,7.435623,0.100001,0.100001,0,12,28667798.40,20,100,,3.596517,,,4.17,High-Yield Loans,08/05/2025,,,,3.7216543983,14.4279761470,44.7214739811,27.9073279675,1.7647918454,7.4567756606,,0,99.05606360,98,60,,400000000,0.994509,,02/08/2024,0.1967592650,84.95,,,15/08/2024,15/11/2024,0,90.4231,92.045990,91.710440,0,90.94417810,3.253560,3.384190,0.7668,0.561370,0.522090
COBC10,Cross Ocean Bosphorus CLO X,Cross Ocean,BNY Mellon Corporate Trustee Services,Cross Ocean Bosphorus CLO,0.3329998991981672394043528064,0.416249873997709049255441008,14/08/2024,15/02/2029,4.162254,0,0,0,406920000,0,400000000,0,386535445.60,4.162254,7.844550,0,0.0051589116981715,0.0051589116981715,99.4958922564567746,99.7051116031881713,96.71593750,4.987001,0.9961308162263714,0.0896360907557294,0,0.0050,0.0050,0,0.27447918,0,0,0,0.9961308162263714,0.3551334892261868,0.05,0.0193459188681430,0.8414095807928971,3.694892,,,,,,,,,4.183866,6.083333,7.864589,0.15,0.200001,0,12,33174000,20,95,,4.193866,107.527001,103.530001,,High-Yield Loans,15/02/2026,,,,,,,,,,,,80.18327610,100,,60,400000000,1,,01/08/2024,0.25887963,69.05,,,15/02/2025,15/02/2025,91.9630,0,96.7380,94.347440,0,78.939748,3.188840,3.241960,0.720410,0.232410,0.211130
COBC9,Cross Ocean Bosphorus CLO IX,Cross Ocean,BNY Mellon Corporate Trustee Services,Cross Ocean Bosphorus CLO,0.7266062337416094902212247515,0.9082577921770118627765309394,05/04/2024,15/04/2029,4.434239,4.64,0,0,403190000,-8213182.75,411735476.41,0,408541743.288001,4.434239,8.139825,0,0.0133580910927461,0.0241687786944324,99.1311779554200402,99.2243240374021770,99.3189030864060150,5.2550,1,0.0473605047833726,0.03420134,0.0108106880,0.03420134,0.2666638280,0.2407742810,0,0.0180969191068206,0.0253285038756663,0.9708550739794630,0.4778912081505083,0.052218,0.0510036205359397,0.8209837895129460,3.777114,2.20,0,3.30,100,8.68,1.10,2.30,,4.527058,8.680556,8.127742,0.15,0.35,0,12,28835155,20,92.45,,4.091238,108.47,103.530001,5.15,High-Yield Loans,05/04/2026,,,,0.9714975340,6.6735808727,25.4278219824,26.5449329295,13.3089591448,27.0732075365,,0,94.35317330,98,,60,400000000,1.029340,,31/07/2024,0.2121590010,84,,,15/10/2024,15/10/2024,74.8630,88.091570,83.728760,89.157280,0,91.74030060,3.161130,3.243320,0.709030,0.1653,0.2144
CONTEG10,Contego CLO X,Five Arrows Managers,BNY Mellon Corporate Trustee Services,Contego CDO,0.8334050818478751194647977063,1.0417563523098438993309971328,27/10/2022,15/11/2028,4.022288,4.05,0,0,495190000,251051.01,502294246.79,0,496249680.889006,4.022288,7.523867,0.0057153774273672,0.0096971072854760,0.0270216138981073,98.2147127535738821,98.7966085738331934,98.9862960930141455,5.3180,1,0.0309260309455515,0.0374599280,0.0207543710,0.04651040,0.2833201740,0.2909426320,0.0136947640630172,0.0176764939211260,0.0270216138981073,0.9941508388384382,0.3864207934102585,0.204119,0.0296220792794002,0.7356142869469875,3.617860,6.80,0,9.70,96.80,7.25,1.60,3.10,,4.105129,5.247425,7.688959,0.15,0.35,0,12,31096833.08,20,99.066050,15/05/2024,4.089706,111.680001,106.61,4.33,High-Yield Loans,15/11/2025,,,0.9145546061,3.0032197455,11.1643732072,43.1444548419,23.6810939305,9.0565182641,9.0357854047,,0,109.908727,100,,62.50,300000000,1.674315,500000000,30/08/2024,0.2044399140,82.89,,,15/08/2023,15/11/2024,72.504910,82.8950,75.799190,82.677970,0,100.811467,3.294810,3.354160,0.7806,0.793780,0.4419
CONTEG11,Contego CLO XI,Five Arrows Managers,BNY Mellon Corporate Trustee Services,Contego CDO,0.8979820490133574258113836959,1.1224775612666967822642296198,30/06/2023,20/11/2027,4.086450,4.09,0,0,366978000,3537614.47,372092675.90,0,366965044.788133,4.086450,7.465317,0,0.0134075078417850,0.0348067465683755,98.0820518969558680,98.6219478527499821,98.7832610402855285,5.410001,1,0.0339554276617784,0.0240777440,0.0294424390,0.0455584570,0.2824356010,0.2782059180,0,0.0186817315153717,0.0511886857055979,0.9949689953034628,0.3327129788313041,0.338910,0.0379358895894892,0.6938018788076877,3.693892,8.50,0,9.80,96,7.25,2.40,3.20,,4.082705,4.042747,7.786099,0.15,0.35,0,12,27125738.36,20,100,,4.091638,115.83,111.13,4.36,High-Yield Loans,20/11/2024,,,1.1112822874,4.0020425003,10.5941267521,43.2497756670,22.8048050972,9.8366885539,8.4012791422,,0,119.03098950,100,,60,375000000,0.992247,,08/08/2024,0.2247621030,81.90,,,20/02/2024,20/11/2024,90.562330,82.776050,86.907680,89.972880,0,110.45234350,3.281820,3.354020,0.769930,0.720130,0.440260
CONTEG12,Contego CLO XII,Five Arrows Managers,Deutsche Trustee Company,Contego CDO,0.5695314117393939393939393939,0.7119142646742424242424242424,20/12/2023,25/01/2029,4.079041,4.09,2991,59,406000000,6171012.90,394285256.25,0,390322157.834250,4.079041,7.561112,0,0.0050724696607268,0.0303774659086051,98.5142277651187217,98.9948651751037926,99.2226856707712616,5.415001,1,0.0417751873520632,0.0447822790,0.0227687610,0.0599996880,0.2859442090,0.2678691840,0,0.0176392264731050,0.0404653399463754,0.9923912955089099,0.4064081760348603,0.179777,0.0427355568916229,0.7636866980364042,3.602424,8.42,0,10.79,95.33,7.49,2.24,2.74,4.41,4.172969,5.177925,7.783858,0.15,0.35,0,12,23550499.45,20,81.938582,,3.941474,112.870001,108.24,4.39,High-Yield Loans,20/06/2025,,,0.5072469661,2.7898583134,14.6535821830,42.4753696506,20.5646383005,11.0741052672,7.4279523532,0.5072469661,0,74.54901350,100,50,70,400000000,0.985713,,31/07/2024,0.2454780850,83.14,3170,52,25/07/2024,25/10/2024,88.116080,88.033350,84.000470,90.529430,0,69.00865890,3.253060,3.3094,0.785990,0.5581,0.333880
CONTEG3,Contego CLO III,Five Arrows Managers,U.S. Bank Trustees,Contego CDO,0.2290995186595533498759305211,0.2863743983244416873449131514,26/04/2016,15/07/2022,3.532806,3.54,2896,40,269108863.70,42740760.33,203344715.33,0.80,197608991.622475,3.532806,6.903041,0.0282420386026759,0.0645018372310015,0.0890611182130297,96.2933990038723570,97.1793101676177207,98.0645153500893295,4.455001,1,0.0161565498993585,0.0718732340,0,0.0718732340,0.2140299410,0,0.0414314642321912,0.0562891821969633,0.0718489669440872,1,0.2044404954539125,1.816256,0.0078487409786378,0.5931807941713673,3.405635,7.37,0,,96.17,2.13,,6.10,5.56,3.5771,4.005526,7.202608,0.15,0.25,0,10,10288150.78,20,65.772636,16/04/2018,3.557975,107.180001,0,2.65,High-Yield Loans,15/04/2020,,,4.3295001819,33.5522508314,35.6043479628,24.07715218,2.4367488439,,,,1000000,30.77546650,100,60,,300000000,0.677816,,30/08/2024,0.1977669760,88.18,3030,,15/10/2016,15/10/2024,0,74.8298,67.229260,77.832610,28.2960,27.35322150,3.269780,3.3737,0.5274,0.6563,0.4910
CONTEG4,Contego CLO IV,Five Arrows Managers,U.S. Bank Trustees,Contego CDO,0.34166195988,0.42707744985,05/07/2017,23/07/2021,3.871339,3.88,3057,60,360913827.65,9183654.53,338845103.70,0.80,330245577.489375,3.871339,7.176095,0.0235959348761279,0.0438394553670512,0.0712738196193094,96.4151813005077517,97.4621069875002004,98.2655576427647817,4.338001,1,0.0316903328475040,0.0545422280,0.0434132490,0.0674980010,0.3154616630,0.3383629440,0.0363598790877261,0.0456839559756637,0.0653714176717496,0.9972317734865944,0.2397989732557555,0.567805,0.0178960827050015,0.5841229835070507,3.592016,9.61,0,8.51,95.83,5.51,3.45,,4.54,3.895043,4.094636,7.542042,0.15,0.35,0,12,30754895.04,20,100,03/03/2021,3.897650,0,0,3.74,High-Yield Loans,23/07/2019,,,0.1319953616,7.7043593680,15.9908242404,51.8913026247,23.2351415884,1.0463768168,,,2795000,45.80992830,90,50,70,350000000.14,0.968130,,30/08/2024,0,83.10,3285,52,23/01/2018,23/10/2024,62.829440,70.5376,0,75.635770,30.155680,38.413515,3.2921,3.345450,0.753990,0.782320,0.414080
CONTEG5,Contego CLO V,Five Arrows Managers,BNY Mellon Corporate Trustee Services,Contego CDO,0.3850407088819086294416243655,0.4813008861023857868020304569,19/07/2018,15/07/2022,3.604759,3.59,3025,51,373959280.47,46860775.23,314523429.80,0.80,306661760.152435,3.604759,6.962759,0.0239552776236449,0.0471020651447824,0.0598197186516882,96.38269580642790,97.5004502351385715,98.1950733869941094,4.5050,1,0.0262067318649086,0.0654363780,0,0.0654363780,0.2838995940,0,0.0396615797046736,0.0534608918982353,0.0598197186516882,1,0.2069020655834143,1.263521,0.0067657916656739,0.5678810049972309,3.531546,8.10,0,,97.40,2.47,,5.70,5.20,3.647299,3.999698,7.320453,0.15,0.35,0,12,19989626.55,20,100,,3.619799,107.510001,104,3,High-Yield Loans,15/07/2020,,,5.2572731578,21.8484258911,29.0114027969,38.6632552136,5.2196429406,,,,2000000,50.60252560,100,60,,400000000,0.786310,,31/07/2024,0.2046464840,85.53,3038,,15/01/2019,15/10/2024,0,72.730460,73.508760,77.160580,28.2960,44.69756210,3.283980,3.372670,0.626170,0.734860,0.484450
CONTEG6R,Contego CLO VI Reissue,Five Arrows Managers,BNY Mellon Corporate Services,Contego CDO,0.3702187025891606714628297362,0.4627733782364508393285371703,15/04/2021,15/07/2025,3.919899,3.91,2986,64,414700000,-3589404.64,404278111.44,0.80,395887054.512460,3.919899,7.308062,0.0197923600699009,0.0347825532772801,0.0528987950246075,96.8883413370491874,97.9244345185763689,98.6464405465056854,4.4750,1,0.0332541261561603,0.0519014440,0,0.0519014440,0.2756131280,0,0.0339064064120978,0.0459283459197511,0.0531461494995847,0.9976798150247142,0.3245345885847497,0.529436,0.0219428154752241,0.6485362557376846,3.656825,6.20,0,9.20,97,5.10,,5.80,4.30,3.922795,3.958294,7.581309,0.15,0.296670,0,12,30467520.21,20,84.731014,,3.839318,106.52,103.200001,4.13,High-Yield Loans,15/10/2024,,,1.0519274825,7.2021157703,11.1398722824,41.9983691339,21.9156258038,7.7358205268,8.9562690003,,3986000,46.78381810,100,50,,400000000,1.010695,,05/09/2024,0.1974268140,82.61,3095,54,15/07/2021,15/10/2024,0,71.211170,73.070760,78.771250,28.2960,41.01886290,3.292680,3.363450,0.757110,0.787230,0.4730
CONTEG7,Contego CLO VII,Five Arrows Managers,BNY Mellon Corporate Trustee Services,Contego CDO,0.4838070087146150121065375303,0.6047587608932687651331719128,14/11/2019,19/06/2024,3.848770,3.83,0,0,459795935.07,6730316.18,444260511.11,0,436742155.714892,3.848770,7.318204,0.0125026763826522,0.0301724569363786,0.0442700412216703,97.3601281516914653,98.3076696640862513,98.7529920758571785,4.628001,1,0.0264695763317311,0.0068409780,0.0393450350,0.0461860130,0,0.2982958490,0.02408371919725,0.0380349608336361,0.0420191096736435,0.9978886262079509,0.3087258078538521,0.6592,0.0264214345107383,0.6532042157988414,3.573812,5.40,0,7.50,97.60,3.70,3.90,5.10,,3.866838,4.157913,7.514379,0.15,0.35,0,12,34585220.54,20,100,,3.875038,107.760001,104,3.83,High-Yield Loans,14/11/2021,,,0.9650680362,9.2043843347,17.1935065620,46.6316402739,15.9240059359,4.4896330354,5.5917618219,,0,62.135880,100,,70,452091254.55,0.982679,,30/08/2024,0.2089506380,87.61,,,23/07/2020,23/10/2024,70.125160,96.030570,70.9234,76.436260,0,55.70240080,3.310160,3.376810,0.7313,0.854340,0.497550
CONTEG8,Contego CLO VIII,Five Arrows Managers,U.S. Bank Trustees,Contego CDO,0.5794596677950255536626916525,0.7243245847437819420783645656,01/09/2020,25/04/2026,3.910593,3.92,0,0,416250000,4408637.94,412531320.34,0.80,403750288.622230,3.910593,7.310248,0.0201767049181621,0.0367954834253301,0.0644127804359185,97.0527822447062057,97.8714266560990204,98.4683243570162617,4.7150,1,0.0304275155633144,0.0570311950,0.03906012,0.0695150960,0.2733948280,0.2975758190,0.0338483941255455,0.04663716040795,0.0680488679910737,0.9972414215748223,0.3256007442763273,0.488573,0.0266678741408844,0.6524149380904677,3.628288,7.89,0,9.10,96.25,5.75,3.49,,5.27,3.921439,4.040642,7.607736,0.15,0.35,0,12,21010408.26,20,100,01/09/2021,3.927162,107.35,104.02,4.13,High-Yield Loans,01/03/2023,,,0.9538552483,5.8815047764,13.7124634763,44.8803665010,18.9306762661,7.5531086668,8.0880250650,,1620000,74.68681320,100,50,70,300000000,1.375105,416000000,15/08/2024,0.00540565,83.54,,,25/04/2021,25/10/2024,68.684430,73.882440,0,78.030730,28.2960,67.72472620,3.2857,3.377650,0.755560,0.744680,0.502450
CONTEG9,Contego CLO IX,Five Arrows Managers,U.S. Bank,Contego CDO,0.4879195616643612217795484728,0.609899452080451527224435591,05/08/2021,24/01/2026,3.902249,3.92,3036,64,457297000,-410631.07,451683539.25,0,443020345.440829,3.902249,7.285016,0.0143567040781861,0.0399878744529652,0.0572300347781602,97.3916646253830690,98.0820213584969601,98.6655953558301383,4.655001,1,0.0277989828029802,0.0534316860,0.0371603370,0.0672467250,0.2759418040,0.3006237360,0.0277731770584996,0.0422018138886605,0.0682997319566367,0.9974805369221788,0.3251564276038647,0.375612,0.0264300089833305,0.6680005302407088,3.602323,8.29,0,8.72,96.38,5.25,3.72,,5.35,3.913959,4.043601,7.577806,0.15,0.35,0,12,26785295.98,20,95,,3.884165,107.540001,103.200001,4.12,High-Yield Loans,05/05/2023,,,0.9495072561,5.2362353871,12.7099580948,45.7414503156,19.7596726589,8.1971325547,7.4060437326,,0,64.23944950,100,50,70,450000000,1.003741,,30/08/2024,0,85.09,3130,54,24/01/2022,24/10/2024,75.266370,74.997230,0,79.186730,0,58.04630750,3.256110,3.329340,0.766220,0.574470,0.381340
CORDAT10,CVC Cordatus Loan Fund X,CVC Credit Partners,BNY Mellon Corporate Trustee Services,CVC Cordatus Loan Fund,0.3678153153716082004555808656,0.459769144214510250569476082,31/01/2018,26/01/2022,3.789458,3.75,2902,48,383152056.45,21292203.11,346882889.44,0.780213,338143718.771017,3.789458,7.064153,0.0114894541683336,0.0277773719988188,0.0762652006638566,96.9044182711029484,97.4806567472646684,97.8015529963744239,4.418001,1,0.0267264454437831,0.09016472,0.0371987510,0.1013510850,0.2231890740,0.2147958320,0.0143722714834637,0.0270836369449264,0.0682553080903557,1,0.3249954943064430,0.976909,0.0057656346302602,0.5978125219862387,3.692901,11.70,0,0,97.20,4.51,3.10,,6.60,3.803061,3.894548,7.535416,0.1770,0.266001,0,12,19053879.89,20,95,,3.804733,106.94,104.260001,3.74,High-Yield Loans,26/01/2020,,1.4414086576,3.2633199603,15.3865987844,10.4646872893,45.9954881192,19.5308011904,3.3411325357,0.5765634630,,5777692.07,52.09731980,90,60,65,400000000,0.867207,,16/07/2024,0,84.44,2985,48,26/07/2018,26/10/2024,68.154720,83.4095,0,82.891380,78.021340,46.544496,3.271840,3.459370,0.665220,0.667760,0.780690
CORDAT11,CVC Cordatus Loan Fund XI,CVC Credit Partners,BNY Mellon Corporate Trustee Services,CVC Cordatus Loan Fund,0.4055051833244847859721505931,0.5068814791556059824651882414,07/09/2018,15/04/2023,3.858161,3.86,2922,53,438478577.03,17234304.77,407289514.68,0.723501,397340351.962068,3.858161,7.258475,0.0126728871084622,0.0260924976631171,0.0636780348258584,96.9696073132860647,97.5572259139013492,97.9131011659869574,4.3350,1,0.0073657678183958,0.0860191050,0,0.0860191050,0.2176719590,0,0.0126728871084622,0.0241502727310034,0.0588211345161261,0.9931781990455046,0.3182452571651359,0.850385,0.0166428247123565,0.5938734645797094,3.657567,9.40,0,0,95.60,3.69,,2.50,6.40,3.881657,4.088711,7.618177,0.1780,0.268001,0,12,23977606.33,20,90,17/03/2021,3.860592,107.36,104.32,3.91,High-Yield Loans,15/07/2020,,1.3503907667,2.3240220086,12.8966183702,10.1923950713,44.2253912187,24.8229663902,2.1569749314,2.0312412429,,6909124.03,58.03997590,90,60,,450000000,0.905089,,02/07/2024,0.1978077810,86.30,3300,52,15/04/2019,15/10/2024,0,85.660290,77.340260,84.755770,72.350080,50.62469250,3.286240,3.4421,0.736850,0.749590,0.721770
CORDAT12,CVC Cordatus Loan Fund XII,CVC Credit Partners,BNY Mellon Corporate Trustee Services,CVC Cordatus Loan Fund,0.4350327218131777777777777778,0.5437909022664722222222222222,14/12/2018,23/07/2023,3.809867,3.81,2930,51,395086819.23,7540573.60,379673375.30,0.890290,371122718.111594,3.809867,7.229144,0.0049848935246105,0.0224999483918250,0.0646369034452546,97.1176181974601841,97.7478912806978699,98.1682020971318028,4.448001,1,0.0079015285115253,0.08269554,0,0.08269554,0.2040225130,0,0.0076187363617857,0.0218008436948199,0.0599695610523365,0.9913650832181490,0.2738116870793389,0.608152,0.0240955743414226,0.5731313210415679,3.670330,9.60,0,0,93.10,4.19,,3.30,7.10,3.853168,4.241211,7.562562,0.1760,0.263001,0,12,16434964.21,20,95,01/04/2021,3.841962,107.120001,104.030001,4.09,High-Yield Loans,01/04/2022,,0.7901528512,0.1316921419,8.3957837035,12.3802743089,46.4386766917,25.7139395415,2.8179973936,3.3314833678,,3000000,64.00279020,90,60,,400000000,0.949183,,11/07/2024,0.2045969890,85.52,3119,52,23/07/2019,23/10/2024,0,85.019020,85.211510,84.507130,89.0290,54.424091,3.265870,3.428380,0.737610,0.635020,0.666120
CORDAT14,CVC Cordatus Loan Fund XIV,CVC Credit Partners,BNY Mellon Corporate Trustee Services,CVC Cordatus Loan Fund,0.4549637925853333333333333333,0.5687047407316666666666666667,15/05/2019,22/11/2023,3.831496,3.91,2916,52,405882536.34,8964107.41,387946502.60,0.890290,379062805.196291,3.831496,7.244647,0.0127646578247565,0.0260396840602939,0.0685782375964123,97.2233259032136716,97.7100715329402740,98.0026607123571218,4.3880,1,0.0103106999887670,0.06114077,0,0.06114077,0.2354779140,0,0.0127646578247565,0.0271588625993196,0.0604199034477905,0.9863938765664233,0.3301588740756443,0.651582,0.0341501931611949,0.5927179907253532,3.653205,9.90,0,0,96.10,4.52,,3.40,5.10,3.913825,4.642132,7.538838,0.1730,0.260001,0,12,23280120.15,20,85,25/06/2021,3.734390,108.280001,104.96,4.13,High-Yield Loans,25/09/2022,,0.7811305940,,6.5231958351,11.0532812572,45.44747112,26.5691346124,5.0264662445,4.4704365869,0.1288837499,3030368.82,64.46901640,90,60,,400000000,0.969867,,12/08/2024,0.1750313590,82.95,3193,52,22/11/2019,22/11/2024,0,79.103850,78.763760,78.423630,89.0290,57.94168430,3.253680,3.414530,0.746010,0.564650,0.608840
CORDAT15,CVC Cordatus Loan Fund XV,CVC Credit Partners,BNY Mellon Corporate Trustee Services,CVC Cordatus Loan Fund,0.4538367467883872672038039889,0.5672959334854840840047549861,02/09/2019,26/02/2024,3.911124,3.85,2936,52,406719607.02,9500061.06,390780540.79,0,380839533.522093,3.911124,7.228154,0.0192276294382780,0.0420921251010790,0.0786843295416895,96.9235432450967769,97.4561150742298199,97.6310265215260695,4.431001,1,0.0153538863216434,0.0710130580,0,0.0710130580,0.2048555590,0,0.0243455915454925,0.0393151138205118,0.0755188700295570,0.9897666347666247,0.3196514292842611,0.408412,0.0243077610282151,0.6204154059459354,3.685640,11.20,0,0,95,4.31,,3,6.90,3.946985,4.223710,7.617505,0.1770,0.265001,0,12,26215454.87,20,95,15/09/2021,3.919431,111.16,107.11,4.36,High-Yield Loans,15/03/2023,,,,6.5827006631,7.0708441352,42.7892475690,27.5760723070,6.4296187930,9.2956184273,0.2558981054,0,64.31467980,95,60,,400573667.94,0.975552,,14/08/2024,0.1723000780,82.17,3150,52,26/02/2020,26/11/2024,0,77.784410,77.710980,78.744760,0,57.66794180,3.263480,3.449670,0.7785,0.612110,0.741410
CORDAT16,CVC Cordatus Loan Fund XVI,CVC Credit Partners,U.S. Bank Trustees,CVC Cordatus Loan Fund,0.4538651781890443349753694581,0.5673314727363054187192118227,13/12/2019,17/06/2024,3.923774,3.94,0,0,411600000,11010143.77,392804681.79,0.890290,383023514.023094,3.923774,7.312640,0.0106435297078133,0.0272802967906805,0.0759094245112409,96.8168888684147015,97.5099156849588730,98.2144148430774232,4.6190,1,0.0076373835116452,0,0.0283908670,0.0283908670,0,0.3125170850,0.0106435297078133,0.0258379873777217,0.0679102448536017,0.9949084109922365,0.2545845492326967,0.647295,0.0178205615271722,0.5360511394886346,3.646276,9.57,0,0,95.93,3.87,2.70,3.16,,3.991610,4.615189,7.606084,0.1750,0.262001,0,12,29512932.53,20,85,,3.991837,107.80,103.82,3.92,High-Yield Loans,17/12/2021,,1.2860505244,,9.1081803065,16.9755669831,43.4336030601,23.7867858052,2.8640188169,2.5457945039,,4999999.99,65.79141040,90,,62.50,400000000,0.982012,,31/07/2024,0.1987058060,75.25,,,17/06/2020,17/09/2024,71.436980,0,72.807740,74.340440,89.0290,56.876262,3.237880,3.424740,0.703440,0.484450,0.654660
CORDAT17,CVC Cordatus Loan Fund XVII,CVC Credit Partners,BNY Mellon Corporate Trustee Services,CVC Cordatus Loan Fund,0.4962204180508806941431670282,0.6202755225636008676789587852,16/06/2020,18/11/2025,3.860784,3.93,2943,60,548300000,6173453.70,537041306.60,0.782123,524621247.890182,3.860784,7.289176,0.0167649418384608,0.0335234292944423,0.0730703060411480,97.1280540247532237,97.6873177989545730,98.2432062461878421,4.482001,0.9982586770542465,0.0231549458061742,0.0645601180,0.02271752,0.0760087820,0.2210624860,0.2602460380,0.0204890501620122,0.0287698795793150,0.0637460698260561,0.9852242979218165,0.3064987506121191,0.384521,0.0416358333617982,0.6171606250706228,3.650586,9.50,0,0,96.50,5.41,2.30,,5.40,3.931560,4.602406,7.572637,0.126901,0.190401,0,12,37949337.75,20,95,02/07/2021,3.839240,107.35,104.030001,4.34,High-Yield Loans,02/01/2023,,0.8571869507,0.1741322946,5.7702736250,8.44213476,47.5442604455,20.8863464098,4.5620326964,11.2981192777,0.4655135404,5305145.27,70.33381020,90,60,70,283400000,1.894995,540000000,07/08/2024,0,78.31,3270,56,18/12/2020,18/11/2024,66.461130,84.322080,0,81.937050,78.212310,62.32133340,3.290610,3.4356,0.762920,0.770870,0.690670
CORDAT18,CVC Cordatus Loan Fund XVIII,CVC Credit Partners,Deutsche Trustee Company,CVC Cordatus Loan Fund,0.5215212814103969270166453265,0.6519016017629961587708066581,06/11/2020,29/07/2026,3.918898,3.97,0,0,462350000,9724908.06,448042393.18,0.875679,439031849.488845,3.918898,7.409945,0.0086665493692246,0.0131281807470324,0.0593802799578199,97.4390510724900329,97.9889082311949810,98.2007632952005339,4.6460,0.9979370150368145,0.0295336084741516,0,0.0224032510,0.0224032510,0,0.2585626220,0.0086665493692246,0.0195336503045683,0.0604733684857245,0.9912412200726206,0.3808880674857036,0.363760,0.0372873303381546,0.6579270591065992,3.585562,6.37,0,,95.73,5.84,2.40,2.94,,3.978090,4.830262,7.589132,0.164001,0.2450,0,12,17782661.42,20,85,15/12/2021,3.646252,106.85,103,4.41,High-Yield Loans,15/06/2023,,1.0155289029,0.2062984963,5.5743065233,11.1927287938,36.6783599613,26.65675711,5.7550653962,12.4745684852,0.4463863309,7550000,71.440802,98,,70,375000000,1.194780,454000000,16/08/2024,0.2135276520,80.75,,,29/04/2021,29/10/2024,63.770890,0,72.274420,69.357640,87.567940,64.56973410,3.277050,3.432630,0.746390,0.693940,0.682490
CORDAT19,CVC Cordatus Loan Fund XIX,CVC Credit Partners,BNY Mellon Corporate Trustee Services,CVC Cordatus Loan Fund,0.5880692435387030716723549488,0.735086554423378839590443686,20/01/2021,23/12/2024,3.863505,3.91,2977,52,377100000,241095.64,378524886.40,0.890290,369096940.404605,3.863505,7.334616,0.0193336711083945,0.0351846764598884,0.0762183203709166,96.9109729839987609,97.5092929583400834,98.1479865286706549,4.76,0.9965186151628418,0.0166905559634031,0.0718491530,0.0188210230,0.0768375130,0.2689993770,0.2916512830,0.0193336711083945,0.0323557690393379,0.0761944185342737,0.9926879555362308,0.3323672178242281,0.422750,0.0350513038288835,0.6101618865712709,3.583433,7.80,0,0,95.40,4.98,2.20,,6.10,3.915118,4.526084,7.571874,0.1560,0.234001,0,12,20660307.72,20,95,,3.833366,108.010001,103.82,4.37,High-Yield Loans,23/06/2022,,1.0567336901,0.3481384837,5.3369125613,12.8930668322,39.6871204160,21.6191207818,6.6801770870,12.3787301479,,4000000,83.38755930,90,60,70,375000000,1.009401,,31/07/2024,0,83.04,3081,50,23/06/2021,23/09/2024,71.856270,82.159470,0,82.064480,89.0290,72.86703610,3.248630,3.453350,0.766380,0.528640,0.759410
